uid,left_uid,right_uid,interval_frames,alpha_uid,beta_time,endpoint_fraction,endpoint_rotation_deg,endpoint_rotation_deg_per_second,gyro_endpoint_disagreement_deg,gyro_curvature_deg,original_translation_error_m,original_rotation_error_deg,final_endpoint_slerp_rotation_error_deg,final_endpoint_imu_right_rotation_error_deg,final_endpoint_imu_left_rotation_error_deg,final_endpoint_imu_shape_right_rotation_error_deg,final_endpoint_imu_shape_left_rotation_error_deg,imu_right_improvement_deg,imu_left_improvement_deg,imu_shape_right_improvement_deg,imu_shape_left_improvement_deg
29,0,90,90,0.32222222222222224,0.32134118277755164,0.32222222222222224,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.2085742998798373,0.0002238920161246935,0.0,0.2039945004371745,0.00338733013009187,0.005200505654583801,0.004649050494333938,0.004077733588355794,0.2006071703070826,0.1987939947825907,0.19934544994284054,0.1999167668488187
31,0,90,90,0.34444444444444444,0.3435009977265733,0.34444444444444444,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.2257409884832073,0.0007499159493170849,0.0,0.21690457431541194,0.0,0.0,0.0,0.0,0.21690457431541194,0.21690457431541194,0.21690457431541194,0.21690457431541194
32,0,90,90,0.35555555555555557,0.3545803095434284,0.35555555555555557,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.23307966966156515,0.0008636260572975527,0.013988227454926254,0.22443804676743576,0.013935411285925573,0.01445827557195514,0.014284457749072058,0.014100283629720342,0.2105026354815102,0.2099797711954806,0.2101535890183637,0.2103377631377154
33,0,90,90,0.36666666666666664,0.36565978020232504,0.36666666666666664,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.24050138661920661,0.0004436824336746952,0.0,0.2329870014289953,0.0,0.0,0.0,0.0,0.2329870014289953,0.2329870014289953,0.2329870014289953,0.2329870014289953
34,0,90,90,0.37777777777777777,0.3767386949140764,0.37777777777777777,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.24656847960964715,0.000759107484160118,0.0,0.23710157753319275,0.004923829795414808,0.006000880828862046,0.005666846800357476,0.0052697107485361865,0.23217774773777794,0.2311006967043307,0.23143473073283527,0.23183186678465656
36,0,90,90,0.4,0.39889628607451677,0.4,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.261770108631423,0.00042402055647480265,0.0,0.2563961096118191,0.002904874967636204,0.004763414278782757,0.004267184087646508,0.003539155713642674,0.2534912346441829,0.25163269533303634,0.25212892552417254,0.2528569538981764
37,0,90,90,0.4111111111111111,0.40997488310218505,0.4111111111111111,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.26688504942546626,0.0002860727203610108,0.0,0.26263225796225115,0.0,0.0,0.0,0.0,0.26263225796225115,0.26263225796225115,0.26263225796225115,0.26263225796225115
38,0,90,90,0.4222222222222222,0.42105292418270807,0.4222222222222222,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.27356335794986425,0.0008775203376867656,0.0,0.267734933203538,0.0,0.0,0.0,0.0,0.267734933203538,0.267734933203538,0.267734933203538,0.267734933203538
39,0,90,90,0.43333333333333335,0.43213112410527255,0.43333333333333335,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.28166027618413697,0.00033704076719624743,0.0,0.2757330318706552,0.0,0.0,0.0,0.0,0.2757330318706552,0.2757330318706552,0.2757330318706552,0.2757330318706552
41,0,90,90,0.45555555555555555,0.45428649147713174,0.45555555555555555,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.2964051590129643,0.0008748792796729561,0.0,0.289332455573581,0.0,0.0,0.0,0.0,0.289332455573581,0.289332455573581,0.289332455573581,0.289332455573581
42,0,90,90,0.4666666666666667,0.46536405603153014,0.4666666666666667,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3039806761575765,0.0009708075331987761,0.0,0.2956247970763322,0.0,0.0,0.0,0.0,0.2956247970763322,0.2956247970763322,0.2956247970763322,0.2956247970763322
43,0,90,90,0.4777777777777778,0.47651794418687765,0.4777777777777778,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.30954608309965614,0.0006647045870231822,0.0,0.30447563899618757,0.0,0.0,0.0,0.0,0.30447563899618757,0.30447563899618757,0.30447563899618757,0.30447563899618757
44,0,90,90,0.4888888888888889,0.48767222944732896,0.4888888888888889,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3177438379440753,0.00032723113385160925,0.0,0.3133574371922529,0.0,0.0,0.0,0.0,0.3133574371922529,0.3133574371922529,0.3133574371922529,0.3133574371922529
46,0,90,90,0.5111111111111111,0.5099831825988543,0.48888888888888893,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3331645946966691,0.0007130932591823,0.0,0.32847400433518814,0.0,0.0,0.0,0.0,0.32847400433518814,0.32847400433518814,0.32847400433518814,0.32847400433518814
47,0,90,90,0.5222222222222223,0.5211400093319699,0.47777777777777775,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3399761710575029,0.00015805901159019395,0.0,0.3374642910463902,0.0,0.0,0.0,0.0,0.3374642910463902,0.3374642910463902,0.3374642910463902,0.3374642910463902
48,0,90,90,0.5333333333333333,0.5322970743281478,0.4666666666666667,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.34745910905824656,0.00048671939544791095,0.0,0.34092909507455754,0.0,0.0,0.0,0.0,0.34092909507455754,0.34092909507455754,0.34092909507455754,0.34092909507455754
49,0,90,90,0.5444444444444444,0.5434551717975955,0.4555555555555556,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3536176185634258,0.0001803050151841734,0.0,0.34855251519255936,0.0,0.0,0.0,0.0,0.34855251519255936,0.34855251519255936,0.34855251519255936,0.34855251519255936
51,0,90,90,0.5666666666666667,0.5657732728409892,0.43333333333333335,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3671161263386468,0.00044658302469575777,0.0,0.36346030091775466,0.0,0.0,0.0,0.0,0.36346030091775466,0.36346030091775466,0.36346030091775466,0.36346030091775466
52,0,90,90,0.5777777777777777,0.5769331969939143,0.4222222222222223,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3730722128803323,0.0006953614997033153,0.0,0.3710744415849123,0.0,0.0,0.0,0.0,0.3710744415849123,0.3710744415849123,0.3710744415849123,0.3710744415849123
53,0,90,90,0.5888888888888889,0.5880942330411302,0.4111111111111111,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.37951890327454785,0.0007032659601618734,0.0,0.3751864372839966,0.0,0.0,0.0,0.0,0.3751864372839966,0.3751864372839966,0.3751864372839966,0.3751864372839966
54,0,90,90,0.6,0.599255586772429,0.4,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.38664455621594224,0.000258401876512885,0.0,0.385745089588374,0.0,0.0,0.0,0.0,0.385745089588374,0.385745089588374,0.385745089588374,0.385745089588374
56,0,90,90,0.6222222222222222,0.6215807562866702,0.37777777777777777,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3997825072568505,0.00023662172291323796,0.0,0.40322485902914085,0.0,0.0,0.0,0.0,0.40322485902914085,0.40322485902914085,0.40322485902914085,0.40322485902914085
57,0,90,90,0.6333333333333333,0.6327445720696125,0.3666666666666667,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.4079708168453551,0.0005906792770790464,0.0,0.4061818076828058,0.0,0.0,0.0,0.0,0.4061818076828058,0.4061818076828058,0.4061818076828058,0.4061818076828058
58,0,90,90,0.6444444444444445,0.6439087849576587,0.3555555555555555,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.41467063669540427,0.00018440010421195903,0.0,0.4170511604538613,0.0,0.0,0.0,0.0,0.4170511604538613,0.4170511604538613,0.4170511604538613,0.4170511604538613
59,0,90,90,0.6555555555555556,0.6550741097399955,0.34444444444444444,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.4214301154032433,0.00040468963924716243,0.0,0.4211982869595489,0.0,0.0,0.0,0.0,0.4211982869595489,0.4211982869595489,0.4211982869595489,0.4211982869595489
61,0,90,90,0.6777777777777778,0.6774062683040634,0.3222222222222222,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.43489704771647253,0.00042102067759393574,0.0,0.4377203161653983,0.0,0.0,0.0,0.0,0.4377203161653983,0.4377203161653983,0.4377203161653983,0.4377203161653983
62,0,90,90,0.6888888888888889,0.6885733403488569,0.3111111111111111,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.4419654890564216,0.0005246957715731465,0.0,0.4442399969809231,0.0,0.0,0.0,0.0,0.4442399969809231,0.4442399969809231,0.4442399969809231,0.4442399969809231
63,0,90,90,0.7,0.6997414448669201,0.30000000000000004,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.4496906314087461,0.0007301686753770817,0.0,0.45035430910931995,0.0,0.0,0.0,0.0,0.45035430910931995,0.45035430910931995,0.45035430910931995,0.45035430910931995
64,0,90,90,0.7111111111111111,0.7109098670690666,0.28888888888888886,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.45706069853592435,0.0004010334081321713,0.0,0.46032702517506413,0.0,0.0,0.0,0.0,0.46032702517506413,0.46032702517506413,0.46032702517506413,0.46032702517506413
66,0,90,90,0.7333333333333333,0.7332491735250027,0.2666666666666667,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.4725298071981744,0.00039900361235935635,0.0,0.4721433649609804,0.0002927584728778551,0.004517585751618723,0.004162420688160908,0.0015532637096668982,0.47185060648810256,0.4676257792093617,0.4679809442728195,0.4705901012513135
67,0,90,90,0.7444444444444445,0.7444201371998134,0.25555555555555554,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.48012197925816463,0.0004908085478048794,0.0,0.4842953067150738,0.0,0.0024294953836352475,0.0017577099026417217,0.0,0.4842953067150738,0.4818658113314386,0.4825375968124321,0.4842953067150738
68,0,90,90,0.7555555555555555,0.7555913391376863,0.24444444444444446,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.48893259793826643,0.0007001844961927739,0.0,0.4858638972172287,0.0,0.0,0.0,0.0,0.4858638972172287,0.4858638972172287,0.4858638972172287,0.4858638972172287
69,0,90,90,0.7666666666666667,0.7667636529698498,0.23333333333333328,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.4960176301657528,8.72248206219547e-05,0.0,0.4953355114039782,0.0,0.0,0.0,0.0,0.4953355114039782,0.4953355114039782,0.4953355114039782,0.4953355114039782
71,0,90,90,0.7888888888888889,0.7891101867386751,0.21111111111111114,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.5100831033607711,0.00046986835473478855,0.0,0.5083202852652217,0.0,0.0,0.0,0.0,0.5083202852652217,0.5083202852652217,0.5083202852652217,0.5083202852652217
72,0,90,90,0.8,0.8002832947810462,0.19999999999999996,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.51754443723763,0.0006291014135128689,0.0,0.518201136469078,0.0,0.0,0.0,0.0,0.518201136469078,0.518201136469078,0.518201136469078,0.518201136469078
73,0,90,90,0.8111111111111111,0.8113797615383852,0.18888888888888888,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.5234243581443438,0.0010197037075638032,0.0,0.5192112406608883,0.0,0.0,0.0,0.0,0.5192112406608883,0.5192112406608883,0.5192112406608883,0.5192112406608883
74,0,90,90,0.8222222222222222,0.8224757517695996,0.1777777777777778,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.5300484437960757,0.0004911939852566576,0.0,0.5293341124821833,0.0,0.0,0.0,0.0,0.5293341124821833,0.5293341124821833,0.5293341124821833,0.5293341124821833
76,0,90,90,0.8444444444444444,0.8446678116530493,0.15555555555555556,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.5429977458978082,0.000526365566906678,0.0,0.5470844646858364,0.0,0.0,0.0,0.0,0.5470844646858364,0.5470844646858364,0.5470844646858364,0.5470844646858364
77,0,90,90,0.8555555555555555,0.8557638813052845,0.1444444444444445,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.5505424827668245,0.0005986658454989448,0.0,0.5535588641327764,0.0,0.0,0.0,0.0,0.5535588641327764,0.5535588641327764,0.5535588641327764,0.5535588641327764
78,0,90,90,0.8666666666666667,0.8668593950103743,0.1333333333333333,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.557586611102177,0.0009693945206572366,0.0,0.5562852408830069,0.0,0.0,0.0,0.0,0.5562852408830069,0.5562852408830069,0.5562852408830069,0.5562852408830069
79,0,90,90,0.8777777777777778,0.8779552263995473,0.12222222222222223,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.564646450652198,0.0005368296543657257,0.0,0.5676613627767895,0.0,0.0,0.0,0.0,0.5676613627767895,0.5676613627767895,0.5676613627767895,0.5676613627767895
81,0,90,90,0.9,0.9001461743887064,0.09999999999999998,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.5680398819736306,0.0008652012657973342,0.024228320780105533,0.562775436693736,0.007838602933673269,0.007567367609102982,0.0075665676809992454,0.007810411570573683,0.5549368337600628,0.555208069084633,0.5552088690127367,0.5549650251231623
82,0,90,90,0.9111111111111111,0.9112413704097132,0.0888888888888889,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.4686107882820133,0.0006497658866082843,0.13918113972511945,0.45063498817578423,0.021227422689098472,0.020615187174950554,0.020643403856432548,0.021192200064659977,0.42940756548668574,0.4300198010008337,0.4299915843193517,0.42944278811112424
83,0,90,90,0.9222222222222223,0.9223368046937823,0.07777777777777772,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.3530141588224061,0.0007651727298470976,0.2579303869547666,0.3420847406061142,0.008263415482345016,0.007907873392652252,0.007916811696421342,0.008241235950027683,0.3338213251237692,0.33417686721346196,0.3341679289096929,0.33384350465608653
84,0,90,90,0.9333333333333333,0.9334316830307061,0.06666666666666665,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.32382920427916306,0.0030527955173340194,0.27553639103081884,0.3277457465657958,0.009232910806012457,0.009963794958901975,0.009920090467332053,0.009270528864271606,0.31851283575978334,0.3177819516068938,0.31782565609846375,0.3184752177015242
86,0,90,90,0.9555555555555556,0.9556215191255746,0.0444444444444444,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.5415089270805962,0.010115159225652624,0.11619496360000738,0.5639370841210612,0.02671312825236492,0.02740070214460967,0.027380440004510776,0.02673061538740306,0.5372239558686963,0.5365363819764516,0.5365566441165505,0.5372064687336582
87,0,90,90,0.9666666666666667,0.9667164768835191,0.033333333333333326,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.4904476717813335,0.012910823249929522,0.16902045629320203,0.4818633144717893,0.0,0.0,0.0,0.0,0.4818633144717893,0.4818633144717893,0.4818633144717893,0.4818633144717893
88,0,90,90,0.9777777777777777,0.9778108786943184,0.022222222222222254,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.33551892708603515,0.016814591561515487,0.3192876408963647,0.3148720676680888,0.029745926293578633,0.029642467403188093,0.029643742896139948,0.029743442344162086,0.28512614137451014,0.2852296002649007,0.2852283247719488,0.2851286253239267
89,0,90,90,0.9888888888888889,0.9889056776102215,0.011111111111111072,0.6429841633280544,0.21418825150123694,0.21441120771036087,0.14848132576445447,0.020967805183783158,0.540679115423255,0.12509385984959137,0.03100008064007952,0.03104380591477808,0.03104150397203531,0.031002159824514396,0.09409377920951185,0.09405005393481329,0.09405235587755606,0.09409170002507697
91,90,106,16,0.0625,0.06249781893832629,0.0625,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.043459759362724906,0.03212785570739263,0.7022078382781342,0.04182072362215597,0.009420404328710828,0.009430928552291558,0.009425697335089658,0.0094256927723665,0.03240031929344514,0.03238979506986441,0.03239502628706631,0.032395030849789466
92,90,106,16,0.125,0.12499340089032056,0.125,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.07479031828879638,0.04149641637812815,0.6526708960914447,0.08278962593443798,0.023890158138613258,0.023905638850639906,0.023898427179817373,0.023897628707430722,0.05889946779582472,0.05888398708379807,0.05889119875462061,0.058891997227007255
93,90,106,16,0.1875,0.18748987763684763,0.1875,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.1775383152615928,0.05082569682047882,0.5843355141654923,0.2076760046289605,0.038833837145593596,0.03885852808535979,0.038847506739373934,0.03884529411608396,0.1688421674833669,0.1688174765436007,0.16882849788958657,0.16883071051287654
94,90,106,16,0.25,0.2499845647943091,0.25,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.299650157127743,0.06257884229563249,0.5663096068472064,0.34059688085837564,0.041680273224157405,0.04170772268189316,0.041695009571467656,0.04169347752423994,0.29891660763421823,0.2988891581764825,0.298901871286908,0.2989034033341357
96,90,106,16,0.375,0.37497349171196565,0.375,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.32617314995649144,0.08718699573657657,0.6146896548986602,0.32958559869970283,0.0,0.0,0.0,0.0,0.32958559869970283,0.32958559869970283,0.32958559869970283,0.32958559869970283
97,90,106,16,0.4375,0.4374677314721607,0.4375,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.24850305238589404,0.10006955235508265,0.7219924699061822,0.25070022419639054,0.010357696450795305,0.010432937765771528,0.01040849050416071,0.010380995826385712,0.24034252774559522,0.240267286430619,0.24029173369222984,0.24031922837000483
98,90,106,16,0.5,0.49995928684875734,0.5,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.18440642854570888,0.1130733752024111,0.8483450184967816,0.18381237748959456,0.0,0.0,0.0,0.0,0.18381237748959456,0.18381237748959456,0.18381237748959456,0.18381237748959456
99,90,106,16,0.5625,0.5624526318144196,0.4375,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.16512082462188474,0.12852325562000924,0.9284112451159238,0.17108574615692781,0.014882254323706805,0.015035886918445228,0.014982520137930036,0.014935831583788927,0.15620349183322102,0.15604985923848258,0.1561032260189978,0.1561499145731389
101,90,106,16,0.6875,0.6874357425676129,0.3125,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.2381849469432856,0.16089109578591318,1.0259336117329207,0.24790419830141117,0.022422156662606094,0.022570464928919263,0.022515305418009234,0.02247749173826862,0.2254820416388051,0.2253337333724919,0.22538889288340194,0.22542670656314254
102,90,106,16,0.75,0.7499259557524104,0.25,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.2351009747926873,0.1802901095767288,1.1211723521799724,0.22847850764662694,0.017534493346362163,0.017601060039865175,0.017571614358210603,0.017564062973099412,0.21094401430026477,0.21087744760676178,0.21090689328841633,0.21091444467352755
103,90,106,16,0.8125,0.8124461445540567,0.1875,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.09892047959209307,0.2002733750391942,1.253904011492573,0.0896363388145296,0.029951429259204562,0.029958751601931947,0.02995188399355727,0.02995848026024202,0.059684909555325044,0.05967758721259766,0.05968445482097234,0.05967785855428759
104,90,106,16,0.875,0.8749636489721048,0.125,0.9753232383967458,1.8302137038231996,0.04717590564484535,0.08160671631739987,0.2200263104753903,1.3630770655733941,0.1030450285665451,0.029871164493074587,0.02984718566391069,0.029853966188880168,0.02986449434030598,0.07317386407347051,0.07319784290263441,0.07319106237766493,0.07318053422623912
107,106,115,9,0.1111111111111111,0.11111623561219013,0.1111111111111111,0.658573317528463,2.1964946027099,0.020191836294847058,0.10355769846017299,0.28390642455183823,1.602299709578821,0.112678509859709,0.0163200463077878,0.01631209531067619,0.01631560675058215,0.016316568078104044,0.0963584635519212,0.0963664145490328,0.09636290310912685,0.09636194178160495
108,106,115,9,0.2222222222222222,0.22222770013716875,0.2222222222222222,0.658573317528463,2.1964946027099,0.020191836294847058,0.18953501788266156,0.30765304684176353,1.7129220946409673,0.1969494439198539,0.010822119132617542,0.010788142729642895,0.010800859844110756,0.010809473896333216,0.18612732478723634,0.186161301190211,0.18614858407574314,0.18613997002352067
109,106,115,9,0.3333333333333333,0.33334314056815695,0.3333333333333333,0.658573317528463,2.1964946027099,0.020191836294847058,0.2104968773694076,0.33263764389134043,1.757805349117862,0.20430571695229727,0.014645197166241852,0.014599150280017669,0.01461524404848657,0.014629086671917632,0.18966051978605541,0.1897065666722796,0.1896904729038107,0.18967663028037962
