uid,left_uid,right_uid,interval_frames,alpha_uid,beta_time,endpoint_fraction,endpoint_rotation_deg,endpoint_rotation_deg_per_second,gyro_endpoint_disagreement_deg,gyro_curvature_deg,original_translation_error_m,final_endpoint_linear_translation_error_m,causal_accel_shape_norm_m,causal_accel_plus_025_translation_error_m,causal_accel_plus_050_translation_error_m,causal_accel_plus_100_translation_error_m,causal_accel_minus_100_translation_error_m,original_rotation_error_deg,final_endpoint_slerp_rotation_error_deg,final_endpoint_imu_right_rotation_error_deg,final_endpoint_imu_left_rotation_error_deg,final_endpoint_imu_shape_right_rotation_error_deg,final_endpoint_imu_shape_left_rotation_error_deg,imu_right_improvement_deg,imu_left_improvement_deg,imu_shape_right_improvement_deg,imu_shape_left_improvement_deg
13,0,91,91,0.14285714285714285,0.14299853212884212,0.14285714285714285,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.003590204574589123,0.0016199693765307688,0.0016115569282647187,0.002028192084625624,0.0013238068872487106,0.0011810266551073299,0.001490680618147142,0.0033546384485889833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,91,91,0.15384615384615385,0.15398745906897732,0.15384615384615385,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0036186696193378047,0.0015004456941773053,0.0014977236718587907,0.002087532757401519,0.00128797022975831,0.0012692995985838732,0.001774768201024388,0.0031730834249089433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0,91,91,0.17582417582417584,0.17596452444948524,0.17582417582417584,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.003157869472167865,0.0014334434578651735,0.001427334102248648,0.0021783073251483796,0.0011786288509326504,0.0011474753330484105,0.0017178913045970633,0.0032631909789304255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,91,91,0.18681318681318682,0.18695282058981044,0.18681318681318682,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.003795474727705194,0.0011370650779282732,0.0011450376218477473,0.00220524775705549,0.0011074533358975272,0.0013296159218687464,0.0021620358098164926,0.0027636335647034938,0.0,0.002692800456351794,0.0,0.0,0.0,0.0,0.002692800456351794,0.002692800456351794,0.002692800456351794,0.002692800456351794
18,0,91,91,0.1978021978021978,0.19794032823037314,0.1978021978021978,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0035995175909912373,0.0015228572805791706,0.0015191108990058324,0.002224993707626336,0.0012782635599257698,0.0012520566221730217,0.0018142479909676187,0.0033537869370682317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0,91,91,0.2087912087912088,0.20892807242086459,0.2087912087912088,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.003970996591816563,0.0009320007000738626,0.0009432969350736056,0.0022376801838339395,0.0009441636852092772,0.0012410344071129306,0.0021714773305055854,0.0026526141866511357,0.0,0.002379033792817624,0.0,0.0,0.0,0.0,0.002379033792817624,0.002379033792817624,0.002379033792817624,0.002379033792817624
21,0,91,91,0.23076923076923078,0.23090206265229873,0.23076923076923078,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.005083000039829596,0.001556990685118805,0.0015479837095832287,0.002232514388325198,0.0012600139050047913,0.0011722052507236091,0.0016780853831497337,0.0034642041542193684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,91,91,0.24175824175824176,0.24188846639319392,0.24175824175824176,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004264070914607119,0.0016143342758047653,0.0016069205527606174,0.002219626708079667,0.001331653423101473,0.0012475453358015563,0.0017233789302798814,0.0034778730306301753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,91,91,0.25274725274725274,0.2528747912841129,0.25274725274725274,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0034299556916946,0.0015698657132216178,0.001566369610936098,0.0021946372229886997,0.0013295727812973712,0.0012934849328657754,0.0018138204034072718,0.0033573616636186554,0.0,0.0,0.001898520775047319,0.001880248005777921,0.0018840089784285285,0.001894772834274537,-0.001898520775047319,-0.001880248005777921,-0.0018840089784285285,-0.001894772834274537
24,0,91,91,0.26373626373626374,0.26386048537522183,0.26373626373626374,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0030856248932542383,0.0010765810235924354,0.0010786803642637037,0.002163522633050005,0.0009500634894380712,0.0011096478452789003,0.001908932967017095,0.0028347290338925227,0.0,0.0,0.0029261357663422183,0.002924888954684971,0.0029252996339982403,0.002925716235166259,-0.0029261357663422183,-0.002924888954684971,-0.0029252996339982403,-0.002925716235166259
26,0,91,91,0.2857142857142857,0.28583124275762967,0.2857142857142857,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004464660203969659,0.001274153923994619,0.0012800374158433805,0.0020781086851569363,0.0011682752516299479,0.0012829976104914373,0.001956518686004541,0.002838316841021491,0.0,0.0,0.005902076764302246,0.005904986786591107,0.005903795317739126,0.00590326339389499,-0.005902076764302246,-0.005904986786591107,-0.005903795317739126,-0.00590326339389499
27,0,91,91,0.2967032967032967,0.2968163060489286,0.2967032967032967,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0047166967539435355,0.0015160321416787528,0.001508819534677919,0.0020253717358344795,0.0012673441667117374,0.0011944602767497614,0.0016143675495443265,0.003192927443713484,0.0,0.0,0.0036127258075569226,0.003597609261628625,0.0036002653736489486,0.0036100707866872942,-0.0036127258075569226,-0.003597609261628625,-0.0036002653736489486,-0.0036100707866872942
28,0,91,91,0.3076923076923077,0.30780073854041756,0.3076923076923077,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0045715701946041545,0.001236506139976989,0.0012357521941268501,0.001966836187899364,0.0010827310527131125,0.0011398338495462877,0.0017331235587682364,0.002791248247380572,0.0,0.0,0.006164123928972456,0.0061665798021597416,0.006165171566259566,0.006165527911548402,-0.006164123928972456,-0.0061665798021597416,-0.006165171566259566,-0.006165527911548402
29,0,91,91,0.31868131868131866,0.3187852498818827,0.31868131868131866,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.005524481039993165,0.0014708293106048017,0.0014517722071023852,0.0018986799484415472,0.0011763771268107725,0.0010271370995926935,0.0013225638567162584,0.0031284938325021835,0.0,0.0,0.007191444948099757,0.007189932893877882,0.00718895976403532,0.007192412775697229,-0.007191444948099757,-0.007189932893877882,-0.00718895976403532,-0.007192412775697229
31,0,91,91,0.34065934065934067,0.34075277441526436,0.34065934065934067,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.005125962836005326,0.0012202686977157622,0.0012095040181217026,0.0017445859722747465,0.0010057552562644585,0.0009562840076120058,0.001364438572869056,0.0026839484345703335,0.0,0.0,0.005016525771098921,0.005014643128695103,0.005013646440235712,0.0050175163670827215,-0.005016525771098921,-0.005014643128695103,-0.005013646440235712,-0.0050175163670827215
32,0,91,91,0.3516483516483517,0.35174004550589827,0.3516483516483517,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004390218655663535,0.001346995856942776,0.0013468625038939959,0.0016577572992292784,0.0011883456536818196,0.0011633799269892156,0.001505519014159515,0.0026188789016565986,0.0,0.0,0.006338196815733201,0.006336755284024657,0.006335673661136193,0.0063392740985832195,-0.006338196815733201,-0.006336755284024657,-0.006335673661136193,-0.0063392740985832195
33,0,91,91,0.3626373626373626,0.36273236299501227,0.3626373626373626,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004428158726855846,0.0014972797746570644,0.0015021866816514941,0.0015685148388066986,0.00137013131389269,0.001349148902444096,0.0016213198938252469,0.0026029776887622983,0.0,0.0,0.0073536702307138505,0.007353064653746526,0.007352251125484647,0.007354480925931043,-0.0073536702307138505,-0.007353064653746526,-0.007352251125484647,-0.007354480925931043
34,0,91,91,0.37362637362637363,0.3737241285342925,0.37362637362637363,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.003910638402108671,0.0014551932056918878,0.001449030461174187,0.0014740943316721418,0.0012831004854837098,0.0012027991137919592,0.0013646762252342427,0.002592053535211023,0.0,0.0,0.001127204983037772,0.0011048728266289964,0.0011047045799711425,0.0011273524141143289,-0.001127204983037772,-0.0011048728266289964,-0.0011047045799711425,-0.0011273524141143289
36,0,91,91,0.3956043956043956,0.39570679226311417,0.3956043956043956,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.005461633860115197,0.0011742859845590623,0.0011618480531756072,0.0012580008366914906,0.0010177711160852742,0.0009437103788147314,0.001092480680466106,0.0021747444263878427,0.0,0.0,0.007504168467866491,0.007502998074790407,0.00750150237157034,0.007505659852222085,-0.007504168467866491,-0.007502998074790407,-0.00750150237157034,-0.007505659852222085
37,0,91,91,0.4065934065934066,0.4066977693026319,0.4065934065934066,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004850603750860818,0.0012726895274510436,0.0012496042758481716,0.0011474092332285884,0.0011087719425280963,0.0010017885512191545,0.0010225927555352096,0.0021970155256371,0.0,0.0,0.007134146590637474,0.007137800342615973,0.007134908773345513,0.007137034485505432,-0.007134146590637474,-0.007137800342615973,-0.007134908773345513,-0.007137034485505432
38,0,91,91,0.4175824175824176,0.41768819439231586,0.4175824175824176,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004815111397449494,0.001164625319113238,0.0011445588595410687,0.0010311870998807183,0.0010346234312293692,0.0009578400228368546,0.001005105120003278,0.0019568243752322878,0.0,0.0,0.00764831219383926,0.007651166169010908,0.0076484611555438725,0.007651013353809393,-0.00764831219383926,-0.007651166169010908,-0.0076484611555438725,-0.007651013353809393
39,0,91,91,0.42857142857142855,0.4286784617820473,0.42857142857142855,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004192987815919097,0.0012675170293817654,0.0012740626205575828,0.0009104945616590684,0.0011959181465511855,0.0011651034503765804,0.0012340311397170739,0.0018298542781805351,0.0,0.0,0.003045838889365134,0.0030383773324728254,0.0030363988911024627,0.0030478025929587126,-0.003045838889365134,-0.0030383773324728254,-0.0030363988911024627,-0.0030478025929587126
41,0,91,91,0.45054945054945056,0.45065805036179524,0.45054945054945056,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.005223054748271338,0.0012128415733567227,0.0011878075090460763,0.0006624744859125241,0.0011321995166432345,0.0010712730111752885,0.0010216179663285394,0.0016661365442152954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0,91,91,0.46153846153846156,0.4616470561519067,0.46153846153846156,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.005581590253811788,0.0014552544964455242,0.0014749297845583432,0.0005420557214211455,0.0014470740175907216,0.0014515539349221798,0.001497719668400569,0.0016062427911080937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0,91,91,0.4725274725274725,0.4726361407919944,0.4725274725274725,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.005845584718089571,0.0012774444854581624,0.0013088164726698704,0.000423552487288204,0.0012888113825737296,0.0013086748010723486,0.0013722585074394855,0.0013188740783679623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0,91,91,0.4835164835164835,0.48362467348224836,0.4835164835164835,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.006370316824613075,0.0012493223491035126,0.0012562228392126958,0.0003180331513862146,0.0012659784451076802,0.0012873382036813717,0.0013432220635605891,0.0012327438187492014,0.0,0.004323516826699102,0.0,0.0,0.0,0.0,0.004323516826699102,0.004323516826699102,0.004323516826699102,0.004323516826699102
46,0,91,91,0.5054945054945055,0.5056008715130175,0.4945054945054945,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.006456591725715372,0.0012044840661177075,0.0012024703370723947,0.00022189172662635833,0.0012543100879490881,0.0013045919746125243,0.001406327324660933,0.0010110781689193805,0.0,0.0035198974168210947,0.0,0.0,0.0,0.0,0.0035198974168210947,0.0035198974168210947,0.0035198974168210947,0.0035198974168210947
47,0,91,91,0.5164835164835165,0.516588615703509,0.48351648351648346,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.007448650701213392,0.0015815150964434885,0.001569589782753806,0.00028481743533972383,0.001651668453717985,0.0017219080937058895,0.0018626071651848095,0.0013020431988634313,0.0,0.0,0.004868947372409137,0.00485291339428434,0.004853029050372747,0.004868821764214589,-0.004868947372409137,-0.00485291339428434,-0.004853029050372747,-0.004868821764214589
48,0,91,91,0.5274725274725275,0.5275758867941429,0.4725274725274725,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0076580505480090405,0.001113293929952991,0.001139577902846136,0.0003792023647378374,0.0011962003872390877,0.0012807582373615864,0.0014536702402471904,0.0008082564249083093,0.0,0.0,0.005539566862531153,0.005529882484050234,0.005529134111462838,0.0055403044845329956,-0.005539566862531153,-0.005529882484050234,-0.005529134111462838,-0.0055403044845329956
49,0,91,91,0.5384615384615384,0.5385630790348006,0.46153846153846156,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.006840512673790679,0.0011068692605864482,0.0011475624985645748,0.0004951448518664815,0.0011977360518674932,0.0012940748791690163,0.0014988943384796533,0.0008330496568607321,0.0,0.0030030669723594234,0.0,0.0,0.0,0.0,0.0030030669723594234,0.0030030669723594234,0.0030030669723594234,0.0030030669723594234
51,0,91,91,0.5604395604395604,0.5605360442165435,0.43956043956043955,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.007304819766475229,0.0011703618293457362,0.0011826461229904979,0.0007409232608434962,0.0013153251110770217,0.001469365303073892,0.0017952174284456026,0.0007839786761781683,0.0,0.003860416258006006,0.0025684380686113173,0.0025552308460736043,0.0025549098977239214,0.0025687374629200063,0.0012919781893946888,0.0013051854119324018,0.0013055063602820847,0.0012916787950859997
52,0,91,91,0.5714285714285714,0.571521896007605,0.4285714285714286,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.00616461690824379,0.0015446801708083589,0.001536201065656349,0.0008601978931441637,0.0017305027935057248,0.0019224295977993318,0.0023184918577786916,0.0009362424879967311,0.0,0.0,0.0026836760882162102,0.0026571402882231442,0.0026586319425108895,0.00268218096873692,-0.0026836760882162102,-0.0026571402882231442,-0.0026586319425108895,-0.00268218096873692
53,0,91,91,0.5824175824175825,0.5825078266486426,0.41758241758241754,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.007042833305039468,0.0012189827992653986,0.0012185355961599274,0.0009786733926433206,0.0014245327319733461,0.0016408513476867676,0.0020923116474942374,0.0007139140834202234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0,91,91,0.5934065934065934,0.5934930476398941,0.4065934065934066,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0076606666340913255,0.0013501833777636748,0.0013607372932357416,0.0010941256935899024,0.0015616031150863581,0.0017899308097457862,0.002276678495188084,0.0009257145367087756,0.0,0.0,0.003417592667324077,0.0033827541898653005,0.003384309626815639,0.003416036594810479,-0.003417592667324077,-0.0033827541898653005,-0.003384309626815639,-0.003416036594810479
56,0,91,91,0.6153846153846154,0.6154628588225869,0.3846153846153846,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.006394105726436928,0.0017701407170183105,0.0017529972246493341,0.0013200486102961074,0.002052909505594778,0.002348040195560924,0.002960481637954508,0.000993680760866264,0.0,0.0,0.0032845598730175387,0.003244368165402684,0.0032474191696493996,0.003281529628307238,-0.0032845598730175387,-0.003244368165402684,-0.0032474191696493996,-0.003281529628307238
57,0,91,91,0.6263736263736264,0.6264475278640046,0.37362637362637363,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.00509689938652545,0.001540713714638633,0.001538217635096371,0.0014295731662793277,0.0018272394986678794,0.0021352446113330316,0.0027868584587041503,0.0010336229039606668,0.0,0.0,0.001547279071132893,0.0014907327946985592,0.0014961909975083566,0.0015419776059747668,-0.001547279071132893,-0.0014907327946985592,-0.0014961909975083566,-0.0015419776059747668
58,0,91,91,0.6373626373626373,0.6374314084056598,0.3626373626373627,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004511329283854449,0.0010649301565081458,0.0010645591085092644,0.0015317269677754901,0.0013712824155991629,0.00170880897890865,0.002424680136938176,0.0010399296695641448,0.0,0.0,0.004543795859554211,0.004541741178265091,0.0045417442276803185,0.004543784790352564,-0.004543795859554211,-0.004541741178265091,-0.0045417442276803185,-0.004543784790352564
59,0,91,91,0.6483516483516484,0.6484153677972913,0.3516483516483516,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0051383324071111285,0.001237903835588629,0.0012504039763413766,0.0016328236314013882,0.001538103196140515,0.0018794629829284074,0.0026201932768142627,0.0012375883915878695,0.0,0.0,0.006258800254129646,0.006251739557406151,0.006252469757128644,0.006258065085618451,-0.006258800254129646,-0.006251739557406151,-0.006252469757128644,-0.006258065085618451
61,0,91,91,0.6703296703296703,0.670382024980934,0.3296703296703297,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.003960775295581132,0.0011418762771520149,0.0011587770980575668,0.0018169400724682636,0.0014745755732971657,0.001859441774773926,0.0026947730161734885,0.001395888143738705,0.0,0.0,0.0008211545041773969,0.000738101019907224,0.0007490325092663677,0.0008111586547445225,-0.0008211545041773969,-0.000738101019907224,-0.0007490325092663677,-0.0008111586547445225
62,0,91,91,0.6813186813186813,0.6813737905202143,0.31868131868131866,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004452037369802236,0.0012972856524232895,0.0013132896074978216,0.0019037780449633925,0.0016383255105947535,0.0020342854393885783,0.0028992878187713207,0.001486193783078153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0,91,91,0.6923076923076923,0.6923656349094708,0.3076923076923077,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0037322261599149914,0.0013078242657604084,0.0013228873548491386,0.001982983657123845,0.0016601841408591608,0.002072087468245808,0.0029736847065923145,0.0015628359654304735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0,91,91,0.7032967032967034,0.7033568484989172,0.29670329670329665,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.004450693931048048,0.001474653393832581,0.0015164371977464783,0.0020546228603141444,0.0017852198794547985,0.002174189916112423,0.003064365921323803,0.0018444015182069685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0,91,91,0.7252747252747253,0.7253384871780476,0.27472527472527475,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.006881416016632805,0.0013126623779035262,0.0013124415010664127,0.002181757882826161,0.00174781499844264,0.002231958882149941,0.0032588697602834228,0.0015316879058036369,0.0,0.0,0.004908740823442342,0.004873095413141391,0.004876912308951741,0.004904939333263364,-0.004908740823442342,-0.004873095413141391,-0.004876912308951741,-0.004904939333263364
67,0,91,91,0.7362637362637363,0.7363290699676841,0.2637362637362637,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.006548255414044692,0.0015593454229905406,0.001566949943881403,0.002231383166918653,0.0019798503940438566,0.0024556955984182303,0.0034812151635289293,0.0016438974897587683,0.0,0.0,0.004271941906102557,0.004247082909110262,0.004250451025759141,0.004268582720790017,-0.004271941906102557,-0.004247082909110262,-0.004250451025759141,-0.004268582720790017
68,0,91,91,0.7472527472527473,0.7473189431075343,0.25274725274725274,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.007018312478634059,0.0013700484779082223,0.0013898818638492696,0.002275078905028534,0.0017694577423689234,0.0022431956168050184,0.0032825009262360877,0.001825163384770845,0.0,0.0,0.0026134818774504907,0.002565216307314965,0.0025687817305862647,0.0026099604821320944,-0.0026134818774504907,-0.002565216307314965,-0.0025687817305862647,-0.0026099604821320944
69,0,91,91,0.7582417582417582,0.7583087373974083,0.2417582417582418,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.007906348718982522,0.0015466297222448166,0.0016147081373567623,0.0023089190416529155,0.0018254723780035476,0.0022223914373013147,0.003186147748285229,0.00230104406810777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0,91,91,0.7802197802197802,0.7802872220774887,0.21978021978021978,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.006855258094474343,0.001143712793178972,0.0011881345892625086,0.0023476459355997407,0.0015196976602186358,0.001999953295338167,0.0030736408595110347,0.0020473819016448114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0,91,91,0.7912087912087912,0.7912757547677427,0.20879120879120883,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.007432568347406753,0.0012543140403790435,0.001318817488713459,0.0023519893534769023,0.0015592558750269143,0.0019951781363022406,0.003025573472698905,0.0022486041054000784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0,91,91,0.8021978021978022,0.8022643663079728,0.19780219780219777,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.008312305237835924,0.0015604129452174277,0.0015883210767073735,0.0023428127071642656,0.00194327249673893,0.0024091126698782845,0.0034521217885757163,0.001982466907099779,0.0,0.0,0.00184266032221844,0.0017702600751973007,0.001772774579421434,0.0018402226952479095,-0.00184266032221844,-0.0017702600751973007,-0.001772774579421434,-0.0018402226952479095
74,0,91,91,0.8131868131868132,0.8132522681984168,0.18681318681318682,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.00844675563061653,0.0012115772252518013,0.0012084133383294096,0.002325792414639447,0.001662184801334251,0.002175766772731768,0.0032717973506767757,0.0017463681036914641,0.0,0.0,0.0011577623965632914,0.001089754354345594,0.0010913077553321132,0.001156262973015196,-0.0011577623965632914,-0.001089754354345594,-0.0010913077553321132,-0.001156262973015196
76,0,91,91,0.8351648351648352,0.8352273623295184,0.1648351648351648,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.009335923051947014,0.0014983111622678183,0.00148817502235267,0.0022490692931613947,0.001953900579963828,0.0024541409290156527,0.0035113865356414453,0.001508861374067095,0.0,0.0017371665054929457,0.0,0.0,0.0,0.0,0.0017371665054929457,0.0017371665054929457,0.0017371665054929457,0.0017371665054929457
77,0,91,91,0.8461538461538461,0.8462146334201525,0.15384615384615385,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.009940931491663084,0.0013076621273246305,0.0012889478992617026,0.0021936480191061866,0.0017579000831321285,0.002252100490492991,0.003292412309414271,0.001484643030075828,0.0,0.0,0.006797233835115644,0.0067752382466543404,0.006775184022449244,0.0067972825215061585,-0.006797233835115644,-0.0067752382466543404,-0.006775184022449244,-0.0067972825215061585
78,0,91,91,0.8571428571428571,0.8572011948610001,0.1428571428571429,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.008828737923184926,0.0009660803762925164,0.0010310062628418122,0.002124124485722048,0.0012631451880822282,0.001679806043193255,0.002639344200262945,0.001980983200620651,0.0,0.0,0.007353166958021748,0.007342424473413451,0.007342004522247974,0.0073535821084381,-0.007353166958021748,-0.007342424473413451,-0.007342004522247974,-0.0073535821084381
79,0,91,91,0.8681318681318682,0.8681878351518241,0.13186813186813184,0.005411111221711826,0.0017895668740582,0.25057558898958493,0.0075535387374552005,0.0012621459586612763,0.001274624481431445,0.0020392221854461158,0.0016436478311319936,0.002080852554797378,0.003024251287419148,0.0015351818249656536,0.0,0.0,0.004415759228639226,0.004382817721925042,0.004383205053034885,0.004415369470440494,-0.004415759228639226,-0.004382817721925042,-0.004383205053034885,-0.004415369470440494
