scenario,kappa,algorithm,sampler,admission,beta,seeds,steps_mean,steps_q05,steps_p95,steps_worst,batch_size_mean,batch_size_q05,batch_size_p95,batch_size_worst,initial_views_mean,initial_views_q05,initial_views_p95,initial_views_worst,final_views_mean,final_views_q05,final_views_p95,final_views_worst,target_final_views_mean,target_final_views_q05,target_final_views_p95,target_final_views_worst,mean_count_mean,mean_count_q05,mean_count_p95,mean_count_worst,count_std_mean,count_std_q05,count_std_p95,count_std_worst,count_min_mean,count_min_q05,count_min_p95,count_min_worst,count_max_mean,count_max_q05,count_max_p95,count_max_worst,jain_index_mean,jain_index_q05,jain_index_p95,jain_index_worst,oracle_jain_index_mean,oracle_jain_index_q05,oracle_jain_index_p95,oracle_jain_index_worst,jain_regret_mean,jain_regret_q05,jain_regret_p95,jain_regret_worst,fairness_rmse_updates_mean,fairness_rmse_updates_q05,fairness_rmse_updates_p95,fairness_rmse_updates_worst,fairness_nrmse_mean,fairness_nrmse_q05,fairness_nrmse_p95,fairness_nrmse_worst,cohort_mid_first_ratio_mean,cohort_mid_first_ratio_q05,cohort_mid_first_ratio_p95,cohort_mid_first_ratio_worst,oracle_cohort_mid_first_ratio_mean,oracle_cohort_mid_first_ratio_q05,oracle_cohort_mid_first_ratio_p95,oracle_cohort_mid_first_ratio_worst,first_cohort_mean_count_mean,first_cohort_mean_count_q05,first_cohort_mean_count_p95,first_cohort_mean_count_worst,middle_cohort_mean_count_mean,middle_cohort_mean_count_q05,middle_cohort_mean_count_p95,middle_cohort_mean_count_worst,oracle_first_cohort_mean_count_mean,oracle_first_cohort_mean_count_q05,oracle_first_cohort_mean_count_p95,oracle_first_cohort_mean_count_worst,oracle_middle_cohort_mean_count_mean,oracle_middle_cohort_mean_count_q05,oracle_middle_cohort_mean_count_p95,oracle_middle_cohort_mean_count_worst,middle_cohort_arrival_fraction_mean,middle_cohort_arrival_fraction_q05,middle_cohort_arrival_fraction_p95,middle_cohort_arrival_fraction_worst,admission_tracking_rmse_mean,admission_tracking_rmse_q05,admission_tracking_rmse_p95,admission_tracking_rmse_worst,admission_tracking_nrmse_mean,admission_tracking_nrmse_q05,admission_tracking_nrmse_p95,admission_tracking_nrmse_worst,admission_max_lag_mean,admission_max_lag_q05,admission_max_lag_p95,admission_max_lag_worst,admission_max_overshoot_mean,admission_max_overshoot_q05,admission_max_overshoot_p95,admission_max_overshoot_worst,admission_rate_ratio_mean,admission_rate_ratio_q05,admission_rate_ratio_p95,admission_rate_ratio_worst,admission_pool_rate_cv_mean,admission_pool_rate_cv_q05,admission_pool_rate_cv_p95,admission_pool_rate_cv_worst,budget_violation_mean,budget_violation_q05,budget_violation_p95,budget_violation_worst,entropy_ratio_mean,entropy_ratio_q05,entropy_ratio_p95,entropy_ratio_worst,shuffle_kl_norm_mean,shuffle_kl_norm_q05,shuffle_kl_norm_p95,shuffle_kl_norm_worst,duplicate_rate_mean,duplicate_rate_q05,duplicate_rate_p95,duplicate_rate_worst,temporal_w1_mean,temporal_w1_q05,temporal_w1_p95,temporal_w1_worst,cohort_entropy_mean,cohort_entropy_q05,cohort_entropy_p95,cohort_entropy_worst,gradient_ratio_iid_mean,gradient_ratio_iid_q05,gradient_ratio_iid_p95,gradient_ratio_iid_worst,gradient_ratio_smooth_order_mean,gradient_ratio_smooth_order_q05,gradient_ratio_smooth_order_p95,gradient_ratio_smooth_order_worst,gradient_ratio_abrupt_regime_mean,gradient_ratio_abrupt_regime_q05,gradient_ratio_abrupt_regime_p95,gradient_ratio_abrupt_regime_worst,gradient_ratio_mean_mean,gradient_ratio_mean_q05,gradient_ratio_mean_p95,gradient_ratio_mean_worst,gradient_ratio_worst_mean,gradient_ratio_worst_q05,gradient_ratio_worst_p95,gradient_ratio_worst_worst,temporal_w1_to_uniform,temporal_w1_to_uniform_p95,cohort_entropy_to_uniform
base_stream,128,ercb_beta_0,softmax,token,0.0,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,84.07389895281587,83.52893945191677,84.3990287910529,84.4225437612885,0.5,0.0,1.0,1.0,271.75,265.7,281.9,284.0,0.6316363628044179,0.6298367125679625,0.6346576413401499,0.6361606938731921,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.3261925965342395,0.32317131799850746,0.3279922467706949,0.32812216892434454,77.18018391774677,76.5497529273615,77.53194559750762,77.54134736035166,0.7010533372528666,0.6953269224235336,0.7042485058440275,0.7043339051898609,0.2833300505348422,0.27221907353647407,0.2904851024639717,0.29093799682034976,1.0,1.0,1.0,1.0,251.3875,247.585,254.70000000000002,255.4,71.2125,69.33,72.675,73.2,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.5854119888513073e-16,1.5854119888513073e-16,1.5854119888513073e-16,1.5854119888513073e-16,0.0,0.0,0.0,0.0,0.062173896978106546,0.060588811222248636,0.06353464591505818,0.06361325702697929,0.9147512040523094,0.9125847118911125,0.9171909247665738,0.9176005206581395,0.9994260728871767,0.9779237086379926,1.0171285040403872,1.0201831398044117,0.9926839147970563,0.9395607492369947,1.041201225366942,1.0494072922644018,0.9977604434340678,0.9109773753595447,1.084905799425917,1.0971708594010776,0.9966234770394335,0.9618516858625351,1.0377118140721575,1.0404538524393518,1.0306942768925245,0.991341553742566,1.084905799425917,1.0971708594010776,1.0,1.021886177368467,1.0
base_stream,128,ercb_beta_0p005,softmax,token,0.005,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,67.06535028687333,66.62523235197214,67.61964175317901,67.75380977600722,0.875,0.0,1.6499999999999995,2.0,222.125,216.7,229.65,230.0,0.7293437255783417,0.726081527281478,0.7319348654680512,0.7323939065884875,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.2284852337603157,0.22589409387060622,0.23174743205717943,0.23253674137057623,58.70962786524538,58.21056244151918,59.35828157801216,59.51994500342729,0.5332791197759787,0.5287459421771326,0.5391710576669438,0.5406395004477978,0.44002563434176944,0.42952242403770863,0.4529609451726013,0.45591816853385286,1.0,1.0,1.0,1.0,207.58749999999998,204.845,210.62,210.9,91.3375,88.99000000000001,93.665,93.7,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.9913612667106944,0.9909798963750853,0.9919464015721631,0.9921187199347047,0.008638733289305606,0.008053598427836968,0.0090201036249146,0.009022573967032627,0.0,0.0,0.0,0.0,0.08033329302543918,0.07899233882312064,0.08165508636839355,0.08193180983668868,0.9050091193900661,0.9033732823560094,0.9061688868845248,0.9064081336799059,0.9812071795523323,0.9589120118910447,0.9953235439983744,0.9967996322241852,1.6080279906816086,1.5525680190758488,1.669320448562174,1.6730401721105925,2.069657538571326,1.8213062548473387,2.2415907595136666,2.253412978080631,1.5529642362684222,1.4524322640131255,1.626762492682734,1.628419206716779,2.069657538571326,1.8213062548473387,2.2415907595136666,2.253412978080631,1.2920742776301628,1.3133338963318797,0.989350017120408
base_stream,128,ercb_beta_0p01,softmax,token,0.01,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,56.85145953268152,56.28128933359772,57.372357429101505,57.4198350290185,1.75,0.0,3.6499999999999995,4.0,194.875,191.7,197.65,198.0,0.789470405236029,0.7864238895656894,0.7928027362181385,0.793284389302463,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.1683585541026284,0.16502622312051896,0.17140506977296796,0.1716830428606121,47.33229191371087,46.66492365216936,47.83736420366427,47.92731499819054,0.42993498488287374,0.42387305650720497,0.43452272484995047,0.4353397779002307,0.5443592712508633,0.5326704545454546,0.5511707399392832,0.5515380464112251,1.0,1.0,1.0,1.0,185.1125,182.21,188.24,188.8,100.7625,99.235,102.85000000000001,103.2,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.974480469705551,0.9736086097198567,0.9752448661700565,0.9753532205818949,0.025519530294448974,0.024755133829943533,0.026391390280143225,0.02646967999757895,0.0,0.0,0.0,0.0,0.10942887923686952,0.10802803560565444,0.11072985099056126,0.11084282240674861,0.8830795837648479,0.8813764989995633,0.8846775623885982,0.884790680188501,0.9761990839030357,0.9563766384160658,0.996205303261908,0.9970653883935735,2.6842806803159607,2.6378292800687917,2.7439098799247708,2.7558969396362647,4.031973955026482,3.9351880178279077,4.12980474163508,4.154756894251028,2.564151239748493,2.5225888739929028,2.6150547364321475,2.622770099397734,4.031973955026482,3.9351880178279077,4.12980474163508,4.154756894251028,1.7600453655881179,1.7809700915088666,0.9653767930043081
base_stream,128,ercb_beta_0p02,softmax,token,0.02,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,43.12532487520541,42.72406512893621,43.610892547506914,43.76323732310296,3.0,1.35,4.6499999999999995,5.0,167.75,164.0,170.65,171.0,0.8669640726964707,0.8643622007625452,0.869108946872198,0.8692254006495287,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.0908648866421866,0.08872001246645946,0.09346675857611222,0.09428529035509514,31.826407930996666,31.210015758128183,32.328946853966606,32.41983762389369,0.2890898720398864,0.2834909764696643,0.2936546005901967,0.2944801917503677,0.6996120986003276,0.6844271094239199,0.7160429830988942,0.7218332272437938,1.0,1.0,1.0,1.0,158.7625,157.415,159.965,160.0,111.0625,109.375,112.91,113.4,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.926470386429903,0.9248432260615479,0.9277598609116505,0.9277671041741594,0.073529613570097,0.07224013908834948,0.07515677393845209,0.07544071873849789,0.0,0.0,0.0,0.0,0.16190296220222783,0.1607290536069122,0.16364857729599921,0.16377539484045067,0.8297696652226485,0.8268435062657629,0.8329009774521904,0.833215440998625,0.9421203967806464,0.9133055145066618,0.9588103597804616,0.959278601744933,5.05762663208957,4.97001963158387,5.1743182910995795,5.203051949669577,8.715566208803509,8.381068649790897,9.05689188905013,9.129383528754394,4.9051044125579075,4.775885999225903,5.056714303947433,5.092776771766082,8.715566208803509,8.381068649790897,9.05689188905013,9.129383528754394,2.6040343306651526,2.6321106646029477,0.9070987406704728
base_stream,128,ercb_beta_0p03,softmax,token,0.03,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,34.98752468777775,34.51057216371555,35.36746578869316,35.38971531635349,5.5,4.35,6.0,6.0,153.0,151.35,154.65,155.0,0.9082616082263326,0.9064502637369476,0.910527571056291,0.9107862479929022,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.04956735111232473,0.0473013882823664,0.05137869560170984,0.05148536992197106,22.574738166863945,22.019843794037932,22.954810787389142,22.97146215186346,0.2050538716823475,0.2000135811291779,0.2085061979854514,0.20865744787942642,0.7879993283515232,0.7735285600521248,0.7988075066890411,0.7995853489979269,1.0,1.0,1.0,1.0,144.875,143.345,146.95000000000002,147.3,114.15,112.715,115.42,115.7,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.8685129722280398,0.8662667419204726,0.8705810069813592,0.8710976196252822,0.1314870277719602,0.12941899301864082,0.13373325807952738,0.13416018066152113,0.0,0.0,0.0,0.0,0.19681932496489524,0.19540306281759132,0.19885316932161784,0.19902268227631353,0.779277767596126,0.7770344036499945,0.7823050356535081,0.7830898865244702,0.9213218115305382,0.9005932770934106,0.9509690181688056,0.9596273707683218,7.001075335986519,6.895408259269721,7.127875308532751,7.145109010572841,12.687646397960318,12.330784580475976,13.008113815183354,13.015096113846015,6.8700145151591245,6.723970781073293,7.01236081258723,7.015943355984656,12.687646397960318,12.330784580475976,13.008113815183354,13.015096113846015,3.16562632440752,3.198338514821429,0.8519013302676818
base_stream,128,ercb_beta_0p05,softmax,token,0.05,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,28.14048778644224,27.953654414839587,28.361274054449325,28.42938823313226,6.0,6.0,6.0,6.0,139.25,136.7,141.65,142.0,0.9386696284074497,0.93776435514995,0.9394331628624218,0.9396005455320767,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.01915933093120771,0.018395796476235588,0.020064604188707414,0.02034471835109386,13.961000970991236,13.671111656084282,14.29693388674668,14.323907006351497,0.12681242548650376,0.12417926420943223,0.129863816137949,0.13010882197435944,0.8714656546658128,0.8605251544571934,0.8826732673267326,0.8834729626808834,1.0,1.0,1.0,1.0,132.6875,131.3,134.095,134.2,115.625,114.805,116.065,116.1,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.7551411327701285,0.7535505333351268,0.7570106638829552,0.7577672281972208,0.24485886722987155,0.2429893361170448,0.2464494666648732,0.2467085925732149,0.0,0.0,0.0,0.0,0.2294538916945848,0.22833990309718752,0.230247548373517,0.23034551736501915,0.7171725088051315,0.7149097121307069,0.7202112562111566,0.7204358621256305,0.8962181113592802,0.8871512238825205,0.9075436157195144,0.9082896325734688,9.316682204704843,9.203138176867713,9.400307625319245,9.401523213744571,16.982403814351485,16.807803052646992,17.142794695368313,17.144160562112674,9.065101376805202,8.977090946500713,9.144277313858623,9.144300596885705,16.982403814351485,16.807803052646992,17.142794695368313,17.144160562112674,3.690518092751738,3.7032832034735517,0.7840082698203483
base_stream,128,ercb_beta_0p075,softmax,token,0.075,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,25.292056857828896,25.218291475041795,25.440551939000382,25.450272176192325,6.0,6.0,6.0,6.0,131.5,130.35,132.65,133.0,0.9498667790358689,0.9493067400528603,0.9501446737859087,0.9501465871638548,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.007962180302788502,0.0076842855527487096,0.008522219285797161,0.008558988158625547,8.96436165072954,8.740782026445501,9.30800768577475,9.349483624067012,0.08142628499412666,0.0793954367402133,0.08454773647912064,0.08492447625194204,0.9216693364258519,0.9111425150944108,0.9357588109562176,0.939538583929992,1.0,1.0,1.0,1.0,126.675,125.875,127.56,127.7,116.75,115.54,118.425,118.6,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.6458700009874452,0.6439426234310459,0.6483397290485026,0.6487026184675305,0.3541299990125548,0.3516602709514974,0.3560573765689541,0.3560746652608848,0.0,0.0,0.0,0.0,0.24671956786505433,0.24540373318032566,0.24770556102879168,0.24770828977681625,0.675639306743878,0.6731929902890316,0.678700041163541,0.6788688193360944,0.8751505500407593,0.8556445008772993,0.8966778263494957,0.9028797297556947,10.891824217647926,10.770280219838588,10.98482413345025,10.991460406850655,19.977308851406313,19.76251782107039,20.247015022613787,20.302887425341844,10.581427873031668,10.483402286390001,10.7026536220963,10.726088926934727,19.977308851406313,19.76251782107039,20.247015022613787,20.302887425341844,3.968217851165616,3.98407648656826,0.7386044464886454
base_stream,128,ercb_beta_0p1,softmax,token,0.1,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,24.353775732392602,24.285525057210627,24.40872946272661,24.410308126549626,6.0,6.0,6.0,6.0,129.5,127.0,132.3,133.0,0.9533474275208726,0.9531466570132571,0.9535965438541163,0.9536403884081938,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.004481531817784712,0.004232415484541075,0.004682302325400301,0.004688078828435804,6.698854583222104,6.3916090953456655,6.910671952542584,6.925554328159846,0.06084792913093411,0.05805711594938979,0.06277193690226181,0.06290711848078527,0.9500208561211533,0.9420454033500626,0.9567003094150581,0.9578606158833063,1.0,1.0,1.0,1.0,123.75,123.2,124.665,124.7,117.5625,117.3,118.025,118.2,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.5690587803938622,0.5668771854954388,0.5707123006179717,0.5710961111995093,0.43094121960613785,0.42928769938202826,0.43312281450456114,0.4336650169116934,0.0,0.0,0.0,0.0,0.25486570330861863,0.2542006895117317,0.25546694689218136,0.25557239555369793,0.6538986215463345,0.6521083722691601,0.6556459728436208,0.6560590914952902,0.8633511202175559,0.8516544539222729,0.8749717048926438,0.8762080730795736,11.742662035172465,11.68145755346655,11.810740169232837,11.813442193729626,21.449586486257374,21.355932984429476,21.566743393662986,21.5823374208161,11.3518665472158,11.300845631257683,11.41682016274394,11.4239958958751,21.449586486257374,21.355932984429476,21.566743393662986,21.5823374208161,4.099239643903376,4.108909997746154,0.7148376724180204
base_stream,128,ercb_beta_0p15,softmax,token,0.15,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,23.60433062164171,23.564722979799345,23.666000171670742,23.673056447123408,6.0,6.0,6.0,6.0,125.25,124.0,126.65,127.0,0.9560503334738851,0.9558306272583631,0.9561913382007294,0.9561942449112006,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.0017786258647722875,0.0016376211379280248,0.001998332080294296,0.002023505202099374,4.187863428834856,4.003305275750519,4.436721726549619,4.457752755932917,0.03803975947858327,0.036363356254733886,0.040300222349492376,0.040491254199724,0.973957865421126,0.9659398513936053,0.984679279696912,0.9867330016583749,1.0,1.0,1.0,1.0,121.3,120.34,122.22,122.5,118.1375,117.57000000000001,118.86,119.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.4705303821272987,0.46863846111183144,0.47327318493277387,0.47337944430973294,0.5294696178727013,0.5267268150672261,0.5313615388881685,0.5313752759664309,0.0,0.0,0.0,0.0,0.2630020216013503,0.2619365155433284,0.26390216636874486,0.26393518191682147,0.6312103206161597,0.6287639439556555,0.6340850907095982,0.634160864004016,0.8622064918494987,0.8507861240536653,0.8732257302431576,0.8747709437356942,12.610917416660683,12.514068161014828,12.711693643186118,12.715041483494185,23.098797595327024,22.83834204220235,23.286519869272645,23.287624780082457,12.19064050127907,12.075120430112616,12.286336130744484,12.289652294186387,23.098797595327024,22.83834204220235,23.286519869272645,23.287624780082457,4.23010353837016,4.244581395013303,0.6900349710609011
base_stream,128,ercb_beta_0p2,softmax,token,0.2,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,23.372051497065076,23.34788376475547,23.39169473925333,23.394714875747013,6.0,6.0,6.0,6.0,123.0,122.35,123.65,124.0,0.9568740076497144,0.9568046337792464,0.9569593283053447,0.9569700032967616,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.0009549516889429815,0.0008696310333127733,0.001024325559410988,0.0010349973038963345,3.025601212512282,2.9082324280651797,3.1416006763370232,3.1477383755220103,0.027482544346986562,0.02641644455492538,0.028536206143394627,0.028591956910991593,0.9832565911271041,0.9749440339198341,0.9893826530968629,0.9899581589958159,1.0,1.0,1.0,1.0,120.075,119.57000000000001,120.95,121.3,118.0625,117.335,118.53,118.6,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.4092615448995881,0.4073372199101997,0.4115308197643717,0.4115364126490059,0.5907384551004118,0.5884691802356283,0.5926627800898002,0.5926859392248596,0.0,0.0,0.0,0.0,0.2664525725907402,0.26615649835307625,0.2668589939283086,0.267033959846214,0.6208045569116162,0.6194626469616258,0.6225891693105432,0.6229431340075665,0.8471207490377434,0.8405480007177077,0.857277530814435,0.8597679350813984,13.046857487471005,13.007476012901687,13.096619850688265,13.11133470619574,23.83323823673984,23.657002959054758,23.946070850798062,23.956255494126953,12.575738824416197,12.511824866041879,12.626307997971292,12.637806041381888,23.83323823673984,23.657002959054758,23.946070850798062,23.956255494126953,4.285601925267236,4.292138773644481,0.6786594586172482
base_stream,128,ercb_beta_0p3,softmax,token,0.3,8,12000.0,12000.0,12000.0,12000.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,110.09174311926606,110.09174311926606,110.09174311926606,110.09174311926606,23.210458807080506,23.192132616518304,23.22243508581559,23.222711630936757,6.0,6.0,6.0,6.0,121.75,121.0,122.65,123.0,0.9574430033308081,0.9574009538447098,0.9575073301637675,0.9575262755516718,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.9578289593386574,0.00038595600784925577,0.00032162917488989253,0.0004280054939475919,0.0004289768537582006,1.890740345646931,1.7162433342062038,1.987035915090218,2.0,0.017174224806292958,0.01558921028570635,0.01804890956206948,0.018166666666666668,0.9955978111023838,0.9869405505056037,1.0047651574985237,1.0050590219224285,1.0,1.0,1.0,1.0,118.825,118.5,119.425,119.6,118.3,117.835,119.13,119.2,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,0.496,0.496,0.496,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.046961505149395434,0.0,0.0,0.0,0.0,0.3320804177997187,0.33054134452921263,0.33461713703050233,0.33488319710808845,0.6679195822002812,0.6653828629694977,0.6694586554707873,0.6696091869340431,0.0,0.0,0.0,0.0,0.2700152836595413,0.2694933116958343,0.2704214923159133,0.27052698158403227,0.609588072896994,0.6079002410466711,0.6111850399358923,0.611206127077627,0.8499825193302379,0.8359042516561234,0.8592972105454174,0.8598580766133538,13.490857004958828,13.439927570424246,13.5382674698789,13.551088925888967,24.619350460563396,24.536246217728415,24.67502347987067,24.68074217433624,12.98672999495082,12.942923922051897,13.020318729287679,13.026923434099222,24.619350460563396,24.536246217728415,24.67502347987067,24.68074217433624,4.3429042859356635,4.34943771356551,0.6663976720626816
