scenario,kappa,algorithm,sampler,admission,beta,seeds,steps_mean,steps_q05,steps_p95,steps_worst,batch_size_mean,batch_size_q05,batch_size_p95,batch_size_worst,initial_views_mean,initial_views_q05,initial_views_p95,initial_views_worst,final_views_mean,final_views_q05,final_views_p95,final_views_worst,target_final_views_mean,target_final_views_q05,target_final_views_p95,target_final_views_worst,mean_count_mean,mean_count_q05,mean_count_p95,mean_count_worst,count_std_mean,count_std_q05,count_std_p95,count_std_worst,count_min_mean,count_min_q05,count_min_p95,count_min_worst,count_max_mean,count_max_q05,count_max_p95,count_max_worst,jain_index_mean,jain_index_q05,jain_index_p95,jain_index_worst,oracle_jain_index_mean,oracle_jain_index_q05,oracle_jain_index_p95,oracle_jain_index_worst,jain_regret_mean,jain_regret_q05,jain_regret_p95,jain_regret_worst,fairness_rmse_updates_mean,fairness_rmse_updates_q05,fairness_rmse_updates_p95,fairness_rmse_updates_worst,fairness_nrmse_mean,fairness_nrmse_q05,fairness_nrmse_p95,fairness_nrmse_worst,cohort_mid_first_ratio_mean,cohort_mid_first_ratio_q05,cohort_mid_first_ratio_p95,cohort_mid_first_ratio_worst,admission_tracking_rmse_mean,admission_tracking_rmse_q05,admission_tracking_rmse_p95,admission_tracking_rmse_worst,admission_tracking_nrmse_mean,admission_tracking_nrmse_q05,admission_tracking_nrmse_p95,admission_tracking_nrmse_worst,admission_max_lag_mean,admission_max_lag_q05,admission_max_lag_p95,admission_max_lag_worst,admission_max_overshoot_mean,admission_max_overshoot_q05,admission_max_overshoot_p95,admission_max_overshoot_worst,admission_rate_ratio_mean,admission_rate_ratio_q05,admission_rate_ratio_p95,admission_rate_ratio_worst,admission_pool_rate_cv_mean,admission_pool_rate_cv_q05,admission_pool_rate_cv_p95,admission_pool_rate_cv_worst,budget_violation_mean,budget_violation_q05,budget_violation_p95,budget_violation_worst,entropy_ratio_mean,entropy_ratio_q05,entropy_ratio_p95,entropy_ratio_worst,shuffle_kl_norm_mean,shuffle_kl_norm_q05,shuffle_kl_norm_p95,shuffle_kl_norm_worst,duplicate_rate_mean,duplicate_rate_q05,duplicate_rate_p95,duplicate_rate_worst,temporal_w1_mean,temporal_w1_q05,temporal_w1_p95,temporal_w1_worst,cohort_entropy_mean,cohort_entropy_q05,cohort_entropy_p95,cohort_entropy_worst,gradient_ratio_iid_mean,gradient_ratio_iid_q05,gradient_ratio_iid_p95,gradient_ratio_iid_worst,gradient_ratio_smooth_order_mean,gradient_ratio_smooth_order_q05,gradient_ratio_smooth_order_p95,gradient_ratio_smooth_order_worst,gradient_ratio_abrupt_regime_mean,gradient_ratio_abrupt_regime_q05,gradient_ratio_abrupt_regime_p95,gradient_ratio_abrupt_regime_worst,gradient_ratio_mean_mean,gradient_ratio_mean_q05,gradient_ratio_mean_p95,gradient_ratio_mean_worst,gradient_ratio_worst_mean,gradient_ratio_worst_q05,gradient_ratio_worst_p95,gradient_ratio_worst_worst,temporal_w1_to_uniform,temporal_w1_to_uniform_p95,cohort_entropy_to_uniform
base_stream,1536,ercb_beta_inf,least_count,token,inf,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,307.6923076923077,307.6923076923077,307.6923076923077,307.6923076923077,71.10092279907262,71.10092279907262,71.10092279907262,71.10092279907262,39.0,39.0,39.0,39.0,335.0,335.0,335.0,335.0,0.9493096718952402,0.9493096718952402,0.9493096718952402,0.9493096718952402,0.9493096718952402,0.9493096718952402,0.9493096718952402,0.9493096718952402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000825883861,0.9991542288557215,1.0008466135458167,1.000996015936255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.41659779045053086,0.41659779045053086,0.41659779045053086,0.41659779045053086,0.0,0.0,0.0,0.0,0.7307456306302408,0.7307456306302409,0.7307456306302409,0.7307456306302409,0.2692543693697591,0.2692543693697591,0.2692543693697591,0.2692543693697591,0.0,0.0,0.0,0.0,0.01625368930757157,0.015824344458182982,0.01673781804861211,0.01686208871761793,0.9932109606644385,0.9929817886086609,0.993459552269581,0.9936126556204673,1.0193745077013558,0.9789081530954084,1.0674389915310043,1.0755495336494385,1.0963602572340492,1.0250616697223138,1.1697203687453186,1.1923689146511487,1.1049412903394202,0.9985606158615041,1.2475679269911846,1.346695539284807,1.0735586850916086,1.018146050019841,1.1408866891372473,1.187239651705206,1.1278251991902644,1.0517150817775085,1.2475679269911846,1.346695539284807,1.0466527782986539,1.0778281429974401,1.0005626365348
base_stream,2048,ercb_beta_0,softmax,token,0.0,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,70.24740947083068,69.63770788052497,71.294701247028,71.32114430197726,47.958333333333336,44.15,50.849999999999994,52.0,359.25,357.0,362.0,364.0,0.9551860896064254,0.9539043081247581,0.9559287406752947,0.956580530708487,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.0061722327944614035,0.005429581725592003,0.007454014276128573,0.007486630066901756,8.724359644002236,7.635698106255147,10.032212080192625,10.120890891242354,0.026900108902340233,0.023543402494286703,0.03093265391392726,0.03120608024799726,1.000500235395241,0.9858129132372608,1.0130915980553488,1.0321637426900585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013095002020986244,0.0126480420440255,0.013442329666373789,0.013480257183749835,0.9940490674202875,0.9938677068939745,0.9943093478794267,0.9943456286691592,1.0026319484029032,0.9446710993522126,1.05918012862694,1.063975820871568,0.9784540940157518,0.9102303688998808,1.0264083345065986,1.0430656813227535,0.9736983967626752,0.8848343299824335,1.1433986032622816,1.181151909824566,0.9849281463937767,0.9361728113992134,1.0357795546765,1.043958920205818,1.035752458561067,0.997112522459927,1.1433986032622816,1.181151909824566,1.0,1.026523680166747,1.0
base_stream,2048,ercb_beta_0p001,softmax,token,0.001,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,68.70775747901945,68.09697061168231,69.39056198800782,70.13155747788005,50.791666666666664,48.0,53.0,54.0,357.5416666666667,355.0,360.0,361.0,0.957046082752095,0.9562272728165997,0.9577758951208576,0.957807998925978,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.004312239648791645,0.0035824272800291045,0.00513104958428705,0.006028851756509357,7.207626889792716,6.41914296248166,8.080172508201565,8.298485697093469,0.02222351624352754,0.019792357467651785,0.024913865233621497,0.025586997566038196,1.0012153519611762,0.9827738883632924,1.0151249675269456,1.0329776915615907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.9997312019080246,0.9995531776239791,0.9998948867699599,1.0000381002450496,0.00026879809197545226,0.00010511323004011466,0.00044682237602094006,0.0004661876633634266,0.0,0.0,0.0,0.0,0.01314162369080032,0.012732171944492728,0.013536890839285146,0.013588777245302988,0.9941489688085591,0.9939244732072315,0.9944226342582715,0.9946570830996425,1.0016366552772047,0.9667116000293303,1.0412658019415142,1.0817616628962436,0.9821714417925137,0.9011401879771408,1.0384823004766324,1.0611819558892934,1.0058762106253167,0.9282073841332473,1.0992112796961702,1.1306881457314488,0.9965614358983451,0.9575722723681692,1.0410370991165856,1.0522300198448493,1.0366192648955452,0.9924453013200608,1.0992112796961702,1.1306881457314488,1.0035602644229729,1.0337448453685403,1.000100499453745
base_stream,2048,ercb_beta_0p002,softmax,token,0.002,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,67.51100074675556,66.86982155294211,67.99489410108855,68.165162717676,53.0,51.0,55.0,55.0,357.8333333333333,356.0,361.0,361.0,0.958468294083103,0.9578970621662978,0.9592224947581982,0.9595044095757581,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.0028900283177837097,0.002135827642688459,0.0034612602345889644,0.003663455637391788,6.244298849654836,5.084668591936364,7.007007562826378,7.562353416046435,0.019253254786435744,0.015677728158470454,0.021604939985381332,0.023317256366143176,0.9984130285665623,0.9786261808733596,1.019253166808662,1.0204678362573099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.998991365547059,0.9985797103502355,0.9993967938272439,0.9995250310390831,0.001008634452940975,0.0006032061727560624,0.0014202896497644882,0.0014360168278259526,0.0,0.0,0.0,0.0,0.012952571697600807,0.012633315195089095,0.013323366935320057,0.013803980286149414,0.9942031232560877,0.9938808394235696,0.9944208557081374,0.9944500290498395,1.0044830634070494,0.9587405842082523,1.053783959440171,1.0627630271801196,0.9688060067639833,0.9263913372106076,1.013561989913495,1.056113838046447,0.984795670886442,0.8960244491467276,1.097566718031756,1.155128966485868,0.9860282470191581,0.9405084008413542,1.0441099709638915,1.063696318909577,1.028068658780936,0.9664588001956274,1.097566718031756,1.155128966485868,0.9891233064983742,1.0174390896593855,1.0001549781000247
base_stream,2048,ercb_beta_0p003,softmax,token,0.003,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,66.5528575452236,66.14020845570032,66.95335141837522,67.05667391420002,54.375,53.0,55.0,55.0,356.375,354.0,359.0,361.0,0.9595919945991175,0.9591247230350396,0.9600721476019727,0.9601440087993998,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.0017663278017692602,0.0012861747989139638,0.0022335993658471162,0.0023546760425918745,5.400210553596909,4.645441056379028,6.1844983877125514,6.592378892286112,0.0166506492069238,0.014323443257168667,0.01906887002878037,0.020326501584548844,0.9983129886499732,0.9855392370493041,1.0066175181392574,1.0076190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.9978280585595155,0.9973506218060002,0.9982018396799657,0.9985157625964345,0.0021719414404845123,0.0017981603200343016,0.002649378193999752,0.0028266625108343247,0.0,0.0,0.0,0.0,0.013108770605787306,0.012777388119832972,0.013405323135277179,0.013408580861705866,0.9941639280885891,0.9939176063902074,0.9944797937144584,0.9945079900776654,1.002670353222393,0.9578190284248136,1.0386936117120658,1.056160873604578,0.9947812672688466,0.957984306417894,1.0416125941451606,1.0526468427359437,1.0248048239369292,0.9494777570161517,1.133026102240391,1.1823355112056153,1.0074188148093897,0.9752307818195906,1.0451855432148454,1.0711783929509702,1.0443753328016734,1.0058062911586443,1.133026102240391,1.1823355112056153,1.0010514381577793,1.0236976759372476,1.0001155482883755
base_stream,2048,ercb_beta_0p004,softmax,token,0.004,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,66.09416834765175,65.77693778572619,66.50592491931741,66.52252374259416,54.791666666666664,54.0,55.0,55.0,356.2083333333333,354.0,360.0,362.0,0.9601250801770144,0.9596472394434101,0.9604922645627817,0.9605103511665866,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.001233242223872393,0.0008660578381050555,0.001711082957476523,0.0017304149232514332,4.824661664196769,4.281382843672535,5.5699453796446505,5.723351881263003,0.014876040131273372,0.013200930434656985,0.017173998253904338,0.01764700163389426,1.001443865628354,0.9849769823579972,1.012393044877191,1.0204479065238559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.9965444210697995,0.9959600623871916,0.9971113207767162,0.9975328069891638,0.003455578930200546,0.0028886792232838423,0.004039937612808345,0.004515919047558099,0.0,0.0,0.0,0.0,0.01301203347238887,0.012609175501418154,0.013276844468011745,0.013805200349318,0.9942290295781687,0.9939935076252693,0.9944670165831938,0.9944929572247245,1.010807358540075,0.9652470730064219,1.0487443479114462,1.0652590473417405,0.967180055047478,0.9076843788686825,1.0363410948617862,1.0663466289627115,0.9960729267222126,0.8795721290637804,1.1233421954073093,1.2900297640162546,0.991353446769922,0.921042848210724,1.053448154133265,1.1208553909912846,1.041157477182599,0.9658208727779365,1.1233421954073093,1.2900297640162546,0.993664105705031,1.013886400837058,1.0001810395118103
base_stream,2048,ercb_beta_0p005,softmax,token,0.005,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,65.83374419221646,65.53575001803297,66.10098860973675,66.18812421201876,54.958333333333336,55.0,55.0,55.0,356.0833333333333,353.15,359.85,361.0,0.9604264160925582,0.9601175984939924,0.960770112823553,0.9609353360186671,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.0009319063083285071,0.000588209577333787,0.0012407239068942864,0.001341733314227267,4.571696735426975,3.84508836554106,5.290736107809077,5.6759330700966,0.014096064934233174,0.011855689127084935,0.01631310299907799,0.01750079363279785,0.9995020936807585,0.9822197175448125,1.016846755601316,1.0225048923679059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.9948150180768899,0.9941711745832932,0.9954721656895624,0.9960304608496284,0.005184981923109983,0.004527834310437617,0.0058288254167068515,0.005843514287242995,0.0,0.0,0.0,0.0,0.013109316380754804,0.012694001558615525,0.013489153637678443,0.01379423928440472,0.9942255622536201,0.9939117239335976,0.9945071116713183,0.994666510927847,1.0009997229828038,0.9386183532795744,1.0657924738644349,1.067936951250577,0.9769670195928892,0.9110579381428272,1.042792918939106,1.0514431457418083,1.0276661873559718,0.9029941347581557,1.1389245038106304,1.314377305429456,1.001877643310555,0.9418761222974614,1.0483766699607375,1.0986104314970124,1.0561736865995544,0.9791530415875171,1.1389245038106304,1.314377305429456,1.0010931162702854,1.0300993933456846,1.0001775514299216
base_stream,2048,ercb_beta_0p006,softmax,token,0.006,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,65.58837772962885,65.43746777802014,65.8319936545029,65.96848307850195,55.0,55.0,55.0,55.0,356.25,354.0,359.85,362.0,0.9607094236534023,0.9604287177039514,0.960883094106035,0.9609728248229958,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.0006488987474844813,0.00047522829485167065,0.0009296046969352711,0.0010873339279395822,4.345980164535139,3.5286368453749213,5.234017454996443,5.482157791787286,0.013400105507316679,0.010879963606572673,0.01613822048623903,0.0169033198580108,1.000630898812666,0.9864672364672364,1.016900694705481,1.0203094777562862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.99288821293217,0.992116186587021,0.9937192662546117,0.9939876995276197,0.007111787067829893,0.006280733745388232,0.007883813412979005,0.007991708942452505,0.0,0.0,0.0,0.0,0.013035948582122758,0.01269805650642048,0.013465031977104592,0.01351951830196316,0.9942355045645906,0.9939425456844584,0.9944480405052175,0.9947031538839287,1.021002873675209,0.9766668666803205,1.0705141810937886,1.07248793272661,0.9915290962965836,0.936257864979018,1.0550047901148734,1.1002445642106997,1.0244696574766783,0.9170673276648307,1.16420635116313,1.2189862256036905,1.0123338758161569,0.9606897102820692,1.084302511611443,1.1120354041864606,1.0535032079636697,0.9878005642454697,1.16420635116313,1.2189862256036905,0.9954903833715455,1.0282573424215844,1.000187553261115
base_stream,2048,ercb_beta_0p0075,softmax,token,0.0075,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,65.40384672809058,65.26909036233616,65.55756812359202,65.71480315935818,55.0,55.0,55.0,55.0,354.9583333333333,352.0,358.7,359.0,0.960921629593685,0.9607450187956388,0.9610763140081807,0.9611460705745531,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.0004366928072016875,0.0002820083927060235,0.0006133036052479057,0.000794394530112319,3.8906389225193454,3.143207590679245,4.5202248210053035,4.579625855129758,0.01199613667776798,0.009691556737927673,0.013937359864766352,0.014120513053316755,0.9992788764457105,0.9860398708938961,1.013204293263127,1.0135396518375241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.9897599956281619,0.9890593457768352,0.9911138720528053,0.9913054616951342,0.010240004371838177,0.008886127947194681,0.010940654223164831,0.011329255050048267,0.0,0.0,0.0,0.0,0.013134638603940077,0.012684086240377597,0.01360984500352149,0.013739194619801236,0.9942862691375433,0.994012053001686,0.9944737933053583,0.9945599775121903,1.015824479891104,0.9767944699629902,1.07647680653672,1.0816425594346704,0.9977620477898052,0.9210311778601554,1.0588854555897793,1.0696608861145294,1.03839033216436,0.9074602269799239,1.1343256084323337,1.188326353879584,1.017325619948423,0.9549965535867038,1.0646639036102266,1.085400890470197,1.0657610721050894,1.0105199137232055,1.1343256084323337,1.188326353879584,1.0030268481738538,1.0393159910712615,1.0002386217391375
base_stream,2048,ercb_beta_0p01,softmax,token,0.01,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,65.25357602997603,65.16395196999964,65.32019018508619,65.41429468294974,55.0,55.0,55.0,55.0,354.7916666666667,352.0,357.85,359.0,0.9610940746364465,0.96101772032902,0.961196750998767,0.961208264420597,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.00026424776444022396,0.00016157140211973676,0.00034060207186670797,0.00044860995792272984,3.3971751195438777,2.8221769454699994,3.947268768596489,3.9660723303704044,0.010474623285260288,0.008701712248532499,0.012170745369839175,0.01222872301864208,0.9992495787988123,0.9860354097144975,1.0096525096525097,1.0106796116504855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.984093511760508,0.9833743849000819,0.9850479070529703,0.9851387038506311,0.015906488239491878,0.014952092947029743,0.01662561509991813,0.016694833784796654,0.0,0.0,0.0,0.0,0.013124171513283803,0.0124896365570952,0.013524975909649626,0.01370620196208431,0.9943036263189677,0.9940983315839117,0.9945353822060041,0.9946148155247188,1.02296348948829,0.9720026381877735,1.0671434410286047,1.0721577730371001,0.990390468730038,0.8881647502561356,1.0467449533887407,1.0712746025205526,1.0305577925516827,0.9064794902295615,1.143040039811715,1.1603625340425414,1.01463725025667,0.936746819003483,1.0577488605724648,1.0617012789543558,1.0586630028685458,1.0142829822942803,1.143040039811715,1.1603625340425414,1.0022275286594695,1.0328349616116363,1.0002560828303384
base_stream,2048,ercb_beta_0p0125,softmax,token,0.0125,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,65.1992820811982,65.13099233024681,65.28180166458966,65.29229665834892,55.0,55.0,55.0,55.0,354.3333333333333,353.0,356.0,358.0,0.9611562807987757,0.961061742071608,0.9612344737078587,0.9612761646020946,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.0002020416021109167,0.00012384869302792256,0.0002965803292787172,0.00030861265191439724,3.1416469363854986,2.5212150007811225,3.637578416891104,4.191368221424547,0.009686744720521953,0.007773746252408461,0.011215866785414237,0.012923385349392353,0.9967432637704099,0.9847042771117216,1.010860052599183,1.017391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.9783085208405314,0.9772798891372831,0.9797050630339589,0.9799802171375119,0.021691479159468535,0.020294936966041142,0.022720110862716882,0.022802008687281737,0.0,0.0,0.0,0.0,0.013117088727183706,0.01279718512188182,0.01340718228989828,0.013678169808224965,0.9943545752511339,0.9940624937761846,0.9946061553822941,0.994690603040427,1.0234295815718706,0.9885604922437511,1.0653368704579451,1.0890821669091488,0.9908883144847022,0.9369589488364913,1.0633892732268828,1.0774693233405173,1.035711665424105,0.9722453488105033,1.1000780346590042,1.1518038688465584,1.016676520493559,0.9851434538612938,1.050361334572649,1.0899410397555727,1.0550098414309075,1.0136655935919077,1.1000780346590042,1.1518038688465584,1.0016866516066256,1.0238396503041185,1.0003073367712514
base_stream,2048,ercb_beta_0p015,softmax,token,0.015,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,65.15349900909136,65.09114343279494,65.23738177832203,65.284845331431,55.0,55.0,55.0,55.0,353.7083333333333,351.15,356.0,356.0,0.9612087023291446,0.9611126512614214,0.961280058500379,0.9612923101127925,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.00014962007174225875,7.826390050769128e-05,0.0002456711394652865,0.00030006912292723786,2.869142638307109,2.3664999355801912,3.407387653573592,3.6465459406536067,0.008846523134780253,0.007296708134705589,0.01050611193185191,0.01124351665034862,1.001933855040087,0.9828624022723826,1.0152802414353315,1.021297192642788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.9727681597482324,0.9715754871273856,0.9740904777030867,0.9743703629841898,0.0272318402517675,0.025909522296913325,0.02842451287261435,0.028564845728564086,0.0,0.0,0.0,0.0,0.013053333315151636,0.01280378947588966,0.013282797133817357,0.013348850748666919,0.9943114057508128,0.9940835116429197,0.9944433715296206,0.9947000308686317,1.0232027583428622,0.978196751991193,1.0614869734090373,1.0769229598600933,0.9905386094739773,0.9247235219771798,1.057645489421384,1.0612150046454953,1.0135384662441336,0.9235640264919804,1.087985184912689,1.1132417074847811,1.0090932780203243,0.9595337579126273,1.0483568521998485,1.0510969246426847,1.0481186332158263,1.0072352783271097,1.087985184912689,1.1132417074847811,0.9968179687358713,1.0143409762388849,1.0002639088342047
base_stream,2048,ercb_beta_0p02,softmax,token,0.02,24,12000.0,12000.0,12000.0,12000.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,324.3243243243243,324.3243243243243,324.3243243243243,324.3243243243243,65.11329229659492,65.07885197579547,65.14615750836147,65.19121730519113,55.0,55.0,55.0,55.0,353.1666666666667,351.0,355.0,355.0,0.9612547183639207,0.9612171193934576,0.9612941146466568,0.9613065566020504,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.9613583224008867,0.00010360403696584956,6.420775422989466e-05,0.00014120300742913593,0.00019278744211470578,2.6019225030255435,2.0852957501465017,3.1352384656908767,3.4641016151377544,0.008022594384328759,0.006429661896285047,0.009666985269213536,0.010680979980008077,1.002152736928289,0.9924769746536988,1.01680322348927,1.0183930300096806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.38000313112484174,0.0,0.0,0.0,0.0,0.9618402121652183,0.9604937648550086,0.9634548273509742,0.9640764111801817,0.03815978783478171,0.036545172649025764,0.039506235144991415,0.0400330889741896,0.0,0.0,0.0,0.0,0.013131923680617774,0.012728702968509956,0.01369065152994382,0.013697448712797978,0.9943317107222233,0.9940606015385769,0.9946331988700949,0.9946930281068019,1.0251385033475655,0.9914471640653855,1.0538610600078058,1.0889398495801064,1.0039730769607298,0.935206142404083,1.0758648849141308,1.112546698162517,1.0222639992866591,0.8843704259125095,1.1738355940230856,1.1787343891917896,1.017125193198318,0.9526890509382366,1.0865572673934216,1.0886336668322631,1.0645865131030046,1.012003338124915,1.1738355940230856,1.1787343891917896,1.0028195230189625,1.0454867825146554,1.000284335362508
