kappa,beta,algorithm,scenarios,fairness_nrmse_worst_scenario,fairness_rmse_updates_worst_scenario,jain_min_scenario,jain_regret_worst_scenario,cohort_ratio_min_scenario,cohort_ratio_max_scenario,entropy_ratio_min_scenario,shuffle_kl_worst_scenario,gradient_ratio_mean_worst_scenario,gradient_ratio_field_worst_scenario,temporal_w1_ratio_worst_scenario,admission_tracking_nrmse_worst_scenario,admission_pool_rate_cv_worst_scenario,budget_violation_worst_scenario,constraint_violation_factor,meets_all_quality_constraints
768,0.006,ercb_beta_0p006,3,0.06928358833109731,22.67462890835912,0.8952024603156707,0.010286614455592657,0.9668399904088608,1.0270591082364329,0.9746716360255109,0.02415614058619378,2.127571973708447,2.912315539604324,1.5652516396563394,0.0,0.2014012566940555,0.0,1.0637859868542234,False
768,0.0075,ercb_beta_0p0075,3,0.05842893712863649,19.122197605735575,0.8990830053186799,0.006406069452583518,0.9804941289161203,1.031598056078406,0.9646886343635473,0.034061709344428426,2.3486911797303356,3.2187409725525553,1.649821717415544,0.0,0.2014012566940555,0.0,1.1743455898651678,False
768,0.01,ercb_beta_0p01,3,0.043410194134304865,14.206972625772499,0.901879534484884,0.003609540286379348,0.9701155059897668,1.0223361830310864,0.9481258631724215,0.050950664373852116,2.6055496047910105,3.657003476966888,1.721845848680466,0.0,0.2014012566940555,0.0,1.3027748023955052,False
768,0.0125,ercb_beta_0p0125,3,0.035179373685685834,11.513249569860816,0.9032612361748681,0.0022278385963953318,0.9731364380300549,1.0325709316628517,0.9307071540152483,0.0681471745751149,2.758888063639113,3.909110627915307,1.782796133675032,0.0,0.2014012566940555,0.0,1.3794440318195564,False
768,0.015,ercb_beta_0p015,3,0.028972314226797413,9.481848292406427,0.9041171763444457,0.001465305490697627,0.9750556186689389,1.024353437699367,0.9150116603479767,0.08383712254924293,2.8926323349025593,4.159321220463818,1.8193826323778375,0.0,0.2014012566940555,0.0,1.4463161674512797,False
768,0.02,ercb_beta_0p02,3,0.022881248714251713,6.932081196431476,0.9047447137940076,0.0009448291671091235,0.9693957115009746,1.0221823020625416,0.8865792021362825,0.11191747089428482,2.9971307725248795,4.26538455594352,1.8529006510579393,0.0,0.2014012566940555,0.0,1.4985653862624397,False
768,inf,ercb_beta_inf,3,0.0,0.0,0.9054890747712634,0.0,0.9980079681274899,1.001996007984032,0.546098312594674,0.45390168740532594,3.24972986401814,4.669729017304342,1.929742542616862,0.0,0.2014012566940555,0.0,1.7396135056456594,False
896,0.0,ercb_beta_0,3,0.15205629967878648,52.63487296573377,0.8511685403608383,0.050953752450906505,0.9642008381263434,1.0250283331066685,1.0,0.0,1.1144822672756993,1.2643714856309771,1.0542430102606162,0.0,0.450511043654336,0.0,5.095375245090651,False
896,0.001,ercb_beta_0p001,3,0.12664465291194815,43.838533700289744,0.8634550230308127,0.03866726978093217,0.9752440444149568,1.0251606119208454,0.9987707526675513,0.0009171618116746849,1.1272398427829158,1.2277190647735765,1.059403286211603,0.0,0.450511043654336,0.0,3.866726978093217,False
896,0.002,ercb_beta_0p002,3,0.10465211428031032,36.22573186626126,0.8743431478076467,0.027779145004098216,0.9746146753439057,1.0303386133664507,0.9961951864653914,0.0034452407013292035,1.2286382314141622,1.418108511237901,1.129245929817889,0.0,0.450511043654336,0.0,2.7779145004098216,False
896,0.003,ercb_beta_0p003,3,0.08645328474260677,29.92613702628696,0.8826627261464018,0.019459566665342976,0.9654190733609795,1.030085004892368,0.9919083006227649,0.007399657494835361,1.425635203460789,1.7405375466390733,1.2256586074501432,0.0,0.450511043654336,0.0,1.9459566665342976,False
896,0.004,ercb_beta_0p004,3,0.07532229227332475,26.073101171535495,0.8882162015025064,0.013906091309238472,0.9700486486486486,1.019263573031117,0.9869060614771837,0.01223813897932668,1.5775224767298843,2.0138879276270094,1.3277399933547482,0.0,0.450511043654336,0.0,1.3906091309238473,False
896,0.005,ercb_beta_0p005,3,0.06328006223231998,21.904636926572298,0.8926042863339407,0.009518006477804153,0.9776263942121357,1.0244419306184014,0.9815681548417629,0.017717063827236104,1.7237458215926027,2.266767977879746,1.4013938705323552,0.0,0.450511043654336,0.0,0.9678390596862304,True
896,0.006,ercb_beta_0p006,3,0.053732089102974306,18.59956930487572,0.8953980481411231,0.0067242446706217264,0.9776670016396044,1.0287790833126242,0.975255598293155,0.023694046111019638,1.8786623681227546,2.528481164876838,1.456273597763495,0.0,0.450511043654336,0.0,0.9741036110560594,True
896,0.0075,ercb_beta_0p0075,3,0.04354936319903925,15.074779568898201,0.8979714247737285,0.0041508680380163195,0.9773206115388907,1.0292719617239623,0.965874645687224,0.033126972660537136,2.027227102190315,2.830059603733936,1.5082825427350441,0.0,0.450511043654336,0.0,1.0136135510951576,False
896,0.01,ercb_beta_0p01,3,0.03394089326064101,11.748770744068041,0.8997489809488306,0.0023733118629141953,0.9756970049564797,1.0187501918590374,0.9486411309018814,0.04980272610980372,2.168059428878691,3.091385099933077,1.5799085136497164,0.0,0.450511043654336,0.0,1.0840297144393456,False
896,0.0125,ercb_beta_0p0125,3,0.028044008088022033,9.707541261238395,0.9006804302973567,0.0017313122743550788,0.981884898936922,1.027309659001788,0.9335616074147193,0.06537140414273339,2.234892085480711,3.204630309406845,1.601978842460315,0.0,0.450511043654336,0.0,1.1174460427403554,False
896,0.015,ercb_beta_0p015,3,0.023514192107330283,8.13952803715279,0.9011768959886877,0.0011963272745102393,0.9787357028655761,1.0274346405228758,0.9176058046722734,0.08080240207829253,2.3065535654893403,3.3769089390445006,1.6282366903688643,0.0,0.450511043654336,0.0,1.1532767827446702,False
896,0.02,ercb_beta_0p02,3,0.01990613262668883,6.166385834739092,0.9015867807227561,0.0008168091879253214,0.9779027721976697,1.0315020590741266,0.8916334327640556,0.10675953749868401,2.370734767598808,3.4615630539496784,1.6574034043721482,0.0,0.450511043654336,0.0,1.185367383799404,False
896,inf,ercb_beta_inf,3,0.0,0.0,0.9021222928117448,0.0,0.9963867187500001,1.0039204174820613,0.5762748945487556,0.4237251054512445,2.518122464546504,3.745201375672913,1.7023110355588977,0.0,0.450511043654336,0.0,1.6485188041097727,False
1024,0.0,ercb_beta_0,3,0.12958478322010983,47.60257342779544,0.8710850814462362,0.0433264197371421,0.9766383370893731,1.0261786475937245,1.0,0.0,1.2577393515139041,1.3908758742827394,1.053961710480002,0.0,0.43448037992898164,0.0,4.33264197371421,False
1024,0.001,ercb_beta_0p001,3,0.10492876293895011,38.54525985512453,0.8828878038548464,0.031523697328531934,0.968330223880597,1.0312308284696954,0.9988438677432561,0.0009244684797910522,1.1285906690244343,1.174656262724667,1.0650311853480925,0.0,0.43448037992898164,0.0,3.1523697328531934,False
1024,0.002,ercb_beta_0p002,3,0.08773482294987422,32.22911863464767,0.8918175801681374,0.022593921015240902,0.977456281152319,1.0303862415637406,0.9962552825450723,0.0033451531613069596,1.170841335066295,1.292580462765389,1.1146014280110947,0.0,0.43448037992898164,0.0,2.25939210152409,False
