scenario,kappa,algorithm,sampler,admission,beta,seeds,steps_mean,steps_q05,steps_p95,steps_worst,batch_size_mean,batch_size_q05,batch_size_p95,batch_size_worst,initial_views_mean,initial_views_q05,initial_views_p95,initial_views_worst,final_views_mean,final_views_q05,final_views_p95,final_views_worst,target_final_views_mean,target_final_views_q05,target_final_views_p95,target_final_views_worst,mean_count_mean,mean_count_q05,mean_count_p95,mean_count_worst,count_std_mean,count_std_q05,count_std_p95,count_std_worst,count_min_mean,count_min_q05,count_min_p95,count_min_worst,count_max_mean,count_max_q05,count_max_p95,count_max_worst,jain_index_mean,jain_index_q05,jain_index_p95,jain_index_worst,oracle_jain_index_mean,oracle_jain_index_q05,oracle_jain_index_p95,oracle_jain_index_worst,jain_regret_mean,jain_regret_q05,jain_regret_p95,jain_regret_worst,fairness_rmse_updates_mean,fairness_rmse_updates_q05,fairness_rmse_updates_p95,fairness_rmse_updates_worst,fairness_nrmse_mean,fairness_nrmse_q05,fairness_nrmse_p95,fairness_nrmse_worst,cohort_mid_first_ratio_mean,cohort_mid_first_ratio_q05,cohort_mid_first_ratio_p95,cohort_mid_first_ratio_worst,oracle_cohort_mid_first_ratio_mean,oracle_cohort_mid_first_ratio_q05,oracle_cohort_mid_first_ratio_p95,oracle_cohort_mid_first_ratio_worst,first_cohort_mean_count_mean,first_cohort_mean_count_q05,first_cohort_mean_count_p95,first_cohort_mean_count_worst,middle_cohort_mean_count_mean,middle_cohort_mean_count_q05,middle_cohort_mean_count_p95,middle_cohort_mean_count_worst,oracle_first_cohort_mean_count_mean,oracle_first_cohort_mean_count_q05,oracle_first_cohort_mean_count_p95,oracle_first_cohort_mean_count_worst,oracle_middle_cohort_mean_count_mean,oracle_middle_cohort_mean_count_q05,oracle_middle_cohort_mean_count_p95,oracle_middle_cohort_mean_count_worst,middle_cohort_arrival_fraction_mean,middle_cohort_arrival_fraction_q05,middle_cohort_arrival_fraction_p95,middle_cohort_arrival_fraction_worst,admission_tracking_rmse_mean,admission_tracking_rmse_q05,admission_tracking_rmse_p95,admission_tracking_rmse_worst,admission_tracking_nrmse_mean,admission_tracking_nrmse_q05,admission_tracking_nrmse_p95,admission_tracking_nrmse_worst,admission_max_lag_mean,admission_max_lag_q05,admission_max_lag_p95,admission_max_lag_worst,admission_max_overshoot_mean,admission_max_overshoot_q05,admission_max_overshoot_p95,admission_max_overshoot_worst,admission_rate_ratio_mean,admission_rate_ratio_q05,admission_rate_ratio_p95,admission_rate_ratio_worst,admission_pool_rate_cv_mean,admission_pool_rate_cv_q05,admission_pool_rate_cv_p95,admission_pool_rate_cv_worst,budget_violation_mean,budget_violation_q05,budget_violation_p95,budget_violation_worst,entropy_ratio_mean,entropy_ratio_q05,entropy_ratio_p95,entropy_ratio_worst,shuffle_kl_norm_mean,shuffle_kl_norm_q05,shuffle_kl_norm_p95,shuffle_kl_norm_worst,duplicate_rate_mean,duplicate_rate_q05,duplicate_rate_p95,duplicate_rate_worst,temporal_w1_mean,temporal_w1_q05,temporal_w1_p95,temporal_w1_worst,cohort_entropy_mean,cohort_entropy_q05,cohort_entropy_p95,cohort_entropy_worst,gradient_ratio_iid_mean,gradient_ratio_iid_q05,gradient_ratio_iid_p95,gradient_ratio_iid_worst,gradient_ratio_smooth_order_mean,gradient_ratio_smooth_order_q05,gradient_ratio_smooth_order_p95,gradient_ratio_smooth_order_worst,gradient_ratio_abrupt_regime_mean,gradient_ratio_abrupt_regime_q05,gradient_ratio_abrupt_regime_p95,gradient_ratio_abrupt_regime_worst,gradient_ratio_mean_mean,gradient_ratio_mean_q05,gradient_ratio_mean_p95,gradient_ratio_mean_worst,gradient_ratio_worst_mean,gradient_ratio_worst_q05,gradient_ratio_worst_p95,gradient_ratio_worst_worst,temporal_w1_to_uniform,temporal_w1_to_uniform_p95,cohort_entropy_to_uniform
base_stream,16,ercb_beta_0,softmax,token,0.0,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,15.761690064726794,15.49498326504482,16.002174505050505,16.047850003716597,0.0,0.0,0.0,0.0,83.875,79.35,89.3,90.0,0.5022316920479758,0.49463103223105775,0.5107375507529573,0.5128655748556369,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.4933119228837183,0.48480606417873673,0.5009125827006363,0.5023413667185659,15.628469612281336,15.359823679589322,15.871299475666094,15.917498378118788,0.9871983305091044,0.9702288624273923,1.0025370835462417,1.0054553142178368,0.149418474152823,0.12023424878836834,0.1730117875020184,0.1781818181818182,1.0,1.0,1.0,1.0,74.1875,69.31875,77.94375,78.25,11.046875,9.10625,12.49375,12.625,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,-8.5816083933721245e-16,-8.5816083933721245e-16,-8.5816083933721245e-16,-8.5816083933721245e-16,0.0,0.0,0.0,0.0,0.10511186346004961,0.10389333052764187,0.1068253732816605,0.10732415909612483,0.7568589264880623,0.7547029217189148,0.7594932684792651,0.7598388351801584,1.0029084233247652,0.9824299751757187,1.0224222228342903,1.024891829593277,1.0009975386071313,0.9541681383218737,1.0330752801199052,1.0342455345191977,0.9986485937986039,0.9595723915172242,1.049858533259698,1.0630385460854754,1.0008515185768334,0.9791640637355038,1.024577942698128,1.0324948558184879,1.0229425820369458,0.9998223146422629,1.0529609920372782,1.0630385460854754,1.0,1.0163017737979896,1.0
base_stream,16,ercb_beta_0p005,softmax,token,0.005,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,14.772960438826253,14.631530839748647,14.908099464207199,14.909152561805113,0.0,0.0,0.0,0.0,75.0,70.35,80.89999999999999,83.0,0.5345468538559478,0.5300008657825629,0.5393185788442221,0.5395414248590624,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.4609967610757463,0.45622503608747195,0.4655427491491312,0.46557794257484486,14.631212026727297,14.488251162283268,14.767739999913399,14.769021990439642,0.9242048930216076,0.9151745317508931,0.9328289099945297,0.9329098890627707,0.16407462353771404,0.14562496141540987,0.1876660783448546,0.1950286806883365,1.0,1.0,1.0,1.0,66.265625,64.15,68.075,68.25,10.875,9.475,12.44375,12.75,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995748551539834,0.9994516619011002,0.999689851816053,0.9996915860648217,0.0004251448460167193,0.0003101481839470083,0.0005483380988997073,0.0005550901274578891,0.0,0.0,0.0,0.0,0.10508178002755053,0.10360555989628573,0.10679868683580708,0.10686606503973119,0.7564635420687056,0.7527954946536505,0.7602241087484705,0.7608251216878963,1.0040902283111652,0.9832638021136524,1.0276613850011933,1.0348611069564873,1.0188402071561584,0.9690135005637074,1.066817572404529,1.066836897922321,1.0397957890015008,1.0053078733188463,1.0770634900398186,1.0858447113894114,1.0209087414896083,0.9926347197211008,1.0481389908565075,1.0514067464862922,1.043484754896331,1.006535392349742,1.0791919766759297,1.0858447113894114,0.9997137960311158,1.016047887652554,0.9994775982610242
base_stream,16,ercb_beta_0p01,softmax,token,0.01,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,14.019227218085854,13.832620951887563,14.155161744223815,14.189742533670792,0.0,0.0,0.0,0.0,70.0,67.35,72.0,72.0,0.5604890921255514,0.5557193651819854,0.5670689344931856,0.5679670377174288,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.43505452280614265,0.42847468043850845,0.43982424974970863,0.4410315518144201,13.869896515116903,13.68112894846385,14.007111874417479,14.042058948924334,0.876115129871551,0.8641913119112999,0.8847825667340374,0.8869900569403871,0.19818739153670278,0.17878642283440127,0.22068441414885775,0.22245762711864406,1.0,1.0,1.0,1.0,60.609375,58.025,62.575,62.75,12.0,10.8,13.20625,13.25,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985583946455363,0.9982205667748016,0.9988181609157184,0.9988909677047408,0.0014416053544636228,0.0011818390842815874,0.0017794332251983853,0.0018344700098650564,0.0,0.0,0.0,0.0,0.10715419136945067,0.10606998788134282,0.10838398035626805,0.10868218781215544,0.755254069210035,0.7526336091226684,0.7578553404419581,0.7579804393480273,1.0027176122818282,0.9879898640887761,1.020813744316382,1.0212949625174745,1.041822862052705,1.015439138722396,1.065499961863382,1.067847367770849,1.139086781464232,1.085780052210408,1.21335946578722,1.2251049760900736,1.061209085266255,1.0332944179824048,1.0946236933362843,1.1002783981637614,1.139086781464232,1.085780052210408,1.21335946578722,1.2251049760900736,1.019430041882735,1.0311298533629565,0.9978795820173859
base_stream,16,ercb_beta_0p02,softmax,token,0.02,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,12.903115832445213,12.801291274385626,13.00686666659234,13.03973960641088,0.0,0.0,0.0,0.0,59.875,57.7,62.949999999999996,64.0,0.600857459947145,0.5970069626912082,0.6046468197424474,0.6047303316793007,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.39468615498454906,0.3908967951892467,0.39853665224048584,0.39975356671076456,12.741234028160086,12.63833181656975,12.846180362848381,12.879285284747375,0.8048212827787788,0.7983212930799891,0.8114503929199228,0.8135415204865426,0.24493638263564915,0.20875040943334425,0.2737417149958575,0.2746478873239437,1.0,1.0,1.0,1.0,53.25,51.4375,54.69375,55.0,13.03125,11.15625,14.362499999999999,14.625,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956652059421789,0.9953749863869218,0.9960348436291098,0.996137940675246,0.00433479405782114,0.0039651563708901485,0.004625013613078234,0.004630871232095368,0.0,0.0,0.0,0.0,0.11471943166045402,0.11332966190777824,0.11603303407715546,0.11608385442901219,0.748051485372156,0.7452017843205488,0.7514283874883734,0.7519520027890789,1.0072873352605636,0.9877244438693826,1.024919497545189,1.0251906762030936,1.2110664225814674,1.1582644548474137,1.254470780255702,1.2577827800078845,1.2716437669528078,1.2240738806698672,1.33742711148388,1.348611249701245,1.1633325082649462,1.135798496198966,1.1929444301862724,1.1950024920479907,1.274081830451133,1.2324810298979822,1.33742711148388,1.348611249701245,1.0914032715636899,1.1039004566906638,0.9883631667571471
base_stream,16,ercb_beta_0p03,softmax,token,0.03,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,11.87144859965721,11.7683387787352,11.95439248445714,11.954971875275183,0.0,0.0,0.0,0.0,54.25,51.7,56.65,57.0,0.6400771118593882,0.6368595620575975,0.6440834245222207,0.6443890166469669,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.35546650307230593,0.3514601904094734,0.35868405287409655,0.3587064708533402,11.696522606165694,11.592328607487179,11.78041171441549,11.780646890597726,0.7388303446227996,0.7322487570396069,0.7441293399605785,0.7441441952560898,0.27421449112980933,0.2519937070938215,0.2934463533962908,0.2967914438502674,1.0,1.0,1.0,1.0,47.515625,46.2625,48.74375,48.875,13.03125,11.73125,13.83125,13.875,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911934145528869,0.9907338393590343,0.991588340257025,0.9916047145177387,0.008806585447113097,0.008411659742975013,0.009266160640965781,0.009353328680939079,0.0,0.0,0.0,0.0,0.12401292561749011,0.12288206446963894,0.1253735923847646,0.12594191396108886,0.7420677430045997,0.7392444677338922,0.7443646595621043,0.7443703965527438,1.0141858938694008,0.9980453371832926,1.0311393864531881,1.0329955568041371,1.415707304738076,1.3504797739254715,1.463967647719297,1.465802450256557,1.5446848497561578,1.452475756514798,1.6231173667982477,1.643906525404029,1.3248593494545449,1.2794689192062134,1.3705590962003424,1.3809015108215743,1.5446848497561578,1.452475756514798,1.6231173667982477,1.643906525404029,1.1798185431716213,1.1927634831858533,0.9804571460204665
base_stream,16,ercb_beta_0p05,softmax,token,0.05,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,10.515431179280817,10.409503546742958,10.615488664398955,10.632899684697845,0.0,0.0,0.0,0.0,45.25,43.0,47.0,47.0,0.6938714652193481,0.6898311490827609,0.69815314614258,0.6981603300762409,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.3016721497123461,0.2973904687891141,0.30571246584893325,0.3064144513759989,10.319452400720671,10.211199799244234,10.421484684674406,10.439042809363587,0.6518454099788559,0.6450074539855941,0.6582904492486,0.6593995374581333,0.3557604994876249,0.33124290220820185,0.38240733270584015,0.39104477611940297,1.0,1.0,1.0,1.0,40.609375,39.21875,41.95625,42.0,14.453125,13.3375,15.98125,16.375,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9815416919782765,0.9805157160691244,0.9822809605566435,0.982283773343197,0.018458308021723588,0.01771903944335656,0.01948428393087569,0.019697080894705482,0.0,0.0,0.0,0.0,0.14622241823534027,0.14421379503610463,0.14897535593635547,0.1501378192108224,0.7236064738581423,0.7196329584926083,0.7271284857096117,0.7278803478221879,1.0125349573924414,0.9967423005722493,1.026735515056424,1.0279827275364353,1.8879728712225963,1.8398867888386046,1.9617370548960187,1.9709571846774405,2.135620023420481,2.030921621696694,2.2093778761748197,2.2233466897764607,1.6787092840118396,1.6291854222884254,1.715123291064076,1.7161671440931723,2.135620023420481,2.030921621696694,2.2093778761748197,2.2233466897764607,1.3911124151168317,1.417302966881348,0.9560651906634485
base_stream,16,ercb_beta_0p075,softmax,token,0.075,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,9.201011148290647,9.134236761907674,9.260163194180922,9.263255155410578,0.0,0.0,0.0,0.0,39.125,38.0,40.65,41.0,0.7475014161640567,0.74507466684304,0.7502409588102533,0.7502492546846762,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.24804219876763733,0.2453026561214408,0.2504689480886541,0.2505957890081223,8.980979920349224,8.912806886958647,9.041503610977028,9.04518122704455,0.5672985649687261,0.5629923016928878,0.5711216447600489,0.571353947508314,0.42005652597679205,0.40425124893383696,0.4457789855072464,0.4492753623188406,1.0,1.0,1.0,1.0,35.125,34.41875,36.075,36.25,14.75,14.16875,15.45625,15.5,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666787290105989,0.9659249542742373,0.9676714079952412,0.9679022590724147,0.033321270989401075,0.03232859200475876,0.03407504572576275,0.03417106689929394,0.0,0.0,0.0,0.0,0.17702080341513793,0.17505313964377892,0.17894237224083565,0.17917500093870947,0.6969239355233551,0.693676106007625,0.7009705767377484,0.7025125063660858,1.0113161370010473,1.006478069646726,1.015971533467027,1.0165662568577174,2.6015590673011397,2.537873103865578,2.6698771285364997,2.6827871260929714,3.03762025319655,2.970964900350309,3.1422747826207424,3.1601795250231937,2.216831819166246,2.1839259095049406,2.2623286144756554,2.2731524979958055,3.03762025319655,2.970964900350309,3.1422747826207424,3.1601795250231937,1.6841182107138564,1.702399390044561,0.9208108818339311
base_stream,16,ercb_beta_0p1,softmax,token,0.1,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,8.184871372638044,8.137828373463057,8.268378027761148,8.268768945478701,0.0,0.0,0.0,0.0,35.875,33.35,37.65,38.0,0.7890779494916625,0.7856801685419482,0.7909911246214724,0.7913391099769463,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.20646566544003148,0.2045524903102217,0.20986344638974586,0.20987936854738642,7.941372196684876,7.893692893262894,8.02664589707607,8.027163646053799,0.501630010423928,0.4986182677577728,0.5070164658319718,0.5070491703090649,0.5029440139875057,0.46773271475606104,0.5281130268199234,0.5325670498084292,1.0,1.0,1.0,1.0,32.0625,31.25625,32.58125,32.625,16.125,15.0875,17.15625,17.375,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9503845589618832,0.9494176456298762,0.9520471724690629,0.9523977300721933,0.04961544103811679,0.047952827530937124,0.05058235437012377,0.050625356824068865,0.0,0.0,0.0,0.0,0.20532630196403623,0.20331853365444824,0.20721629311603723,0.20765441070602578,0.6663047175879697,0.6631970798296734,0.6688105483674058,0.6690846633408661,1.0211315784922999,1.004003915976266,1.0406449091110725,1.048239674917943,3.3523888960250714,3.31447204112339,3.397132668638483,3.3985707190671643,4.055579842583927,3.9117786988417387,4.175791862913322,4.189588668755397,2.8097001057004327,2.7528774194153365,2.857535807902756,2.8584267622002195,4.055579842583927,3.9117786988417387,4.175791862913322,4.189588668755397,1.9534074956446341,1.9713882552828583,0.8803552343363676
base_stream,16,ercb_beta_0p15,softmax,token,0.15,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,6.734728821613157,6.670926371257528,6.796737108246867,6.8048935930716015,0.0,0.0,0.0,0.0,30.625,30.0,31.65,32.0,0.8467563610169415,0.8443649227497536,0.8492126739172672,0.8493933361459264,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.14878725391475256,0.14633094101442687,0.1511786921819404,0.15149403667865025,6.452188411931553,6.387052416732197,6.513716963407125,6.521731482539204,0.4075632346870098,0.4034488109902505,0.4114497881885501,0.41195603864705976,0.6053983708456853,0.5842999501743896,0.6186753895611933,0.6210045662100456,1.0,1.0,1.0,1.0,27.75,27.2125,28.45,28.625,16.796875,16.3375,17.20625,17.25,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9145750370387498,0.9131039854974498,0.9160141862197945,0.9160880481309258,0.0854249629612503,0.08398581378020557,0.08689601450255029,0.08692904558095718,0.0,0.0,0.0,0.0,0.2531666958720336,0.2515197059790576,0.25542042918126867,0.25550370307240666,0.600842019535758,0.5968065822681926,0.6042247933931387,0.6045422428867183,1.0244416225978297,1.0117422684781012,1.034935494583179,1.036371452106539,4.824018093316829,4.759571422088568,4.924514932766066,4.929631761077649,5.940737947026511,5.788019540324304,6.132323892420664,6.208561656106503,3.9297325543137234,3.8699132507538905,4.02359611565508,4.053315119943008,5.940737947026511,5.788019540324304,6.132323892420664,6.208561656106503,2.4085454061829656,2.4299866901165497,0.7938626321337771
base_stream,16,ercb_beta_0p2,softmax,token,0.2,8,12000.0,12000.0,12000.0,12000.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,758.0,15.831134564643799,15.831134564643799,15.831134564643799,15.831134564643799,5.672097827077502,5.624427570348565,5.713430208043985,5.724592278953715,0.0,0.0,0.0,0.0,28.375,27.0,30.0,30.0,0.886232517250415,0.884761487486304,0.8879245794186689,0.8883166155847599,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.9955436149316941,0.10931109768127913,0.10761903551302525,0.11078212744539011,0.11118032959775126,5.355009721989267,5.308425800165471,5.397144052389778,5.408875731190516,0.3382581141056554,0.3353155630437856,0.3409195993092876,0.34166065035353427,0.6669372896897144,0.6400841944125526,0.6851010101010101,0.6868686868686869,1.0,1.0,1.0,1.0,24.859375,24.41875,25.45,25.625,16.578125,15.8375,16.95625,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.49933333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749877182637578,0.8733224963617925,0.875938982436816,0.8760764621268298,0.1250122817362423,0.12406101756318391,0.12667750363820746,0.12707177823820012,0.0,0.0,0.0,0.0,0.29007036729157204,0.28895243690793093,0.2918130473713182,0.2920145952143293,0.5361656381325512,0.5329065967222333,0.5394950053686879,0.5402076934902307,1.0253186813613344,1.0193840489460226,1.0318116878243353,1.0318566981176303,6.191687145153074,6.126725636247759,6.275948347124527,6.30025111294981,7.672428001963578,7.527365552658775,7.805830192580927,7.818704801354183,4.963144609492662,4.896977364288176,5.021418394464515,5.025648278365369,7.672428001963578,7.527365552658775,7.805830192580927,7.818704801354183,2.759634904596859,2.7762141947205516,0.7084089509526423
